model_type,current_condition,selected_debate_id,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents
consensus,heterogeneous,13,75,1,3,3,0.6388888888888884,0.6666666666666666,0.375,1.0,0.6666666666666666,0.48611111111111094,0.0,0.5182929722103717,0.805555555555555,0.75,0.5416666666666666,1.0,0.8333333333333334,0.4930555555555555,0.786111111111111,0.0321818610992608,0.02523741665481621,0.2872625833451833,0.23170702778962826,0.02337369445629489,0.48170702778962826,0.31504036112296163,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,6603758411652679700.0,35,false
consensus,heterogeneous,13,76,1,3,3,0.944444444444445,0.9583333333333334,0.4166666666666667,1.0,0.11111111111111167,0.7210648148148149,0.0,0.5235861031219721,0.8611111111111116,0.875,0.5,1.0,0.11111111111111167,0.6655092592592592,0.6694444444444446,-0.1974787116928428,0.14192315613728712,0.33752500798913954,0.35141389687802793,0.02358610312197207,0.47641389687802793,0.4124749920108604,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,6603758411652679700.0,35,false
consensus,heterogeneous,13,77,1,3,3,0.6111111111111116,0.625,0.4166666666666667,0.6666666666666666,0.38888888888888834,0.5636574074074076,0.0,0.5200399661565648,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.7222222222222218,0.3333333333333333,0.62962962962963,0.5944444444444443,-0.04361744125084277,0.1095896634730652,0.14662670051010185,0.3132933671767686,0.1033732994898981,0.20218225606565698,0.18670663282323147,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,6603758411652679700.0,35,false
consensus,heterogeneous,13,78,0,3,3,0.6388888888888884,0.7916666666666666,0.7083333333333334,0.7777777777777782,0.5,0.5266203703703701,0.0,0.5192055809882339,0.6388888888888884,0.7916666666666666,0.75,0.7777777777777782,0.44444444444444503,0.5289351851851851,0.6805555555555556,-0.00741478938213624,0.00972960419695124,0.11968330790065451,0.27246108567843275,0.23079441901176612,0.25857219678954435,0.07476113654378885,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,6603758411652679700.0,35,false
consensus,heterogeneous,13,79,0,3,3,0.5833333333333334,1.0,0.875,0.944444444444445,0.8333333333333334,0.45370370370370355,0.0,0.517562885188082,0.6111111111111116,0.9583333333333334,0.8333333333333334,1.0,0.8888888888888884,0.4386574074074075,0.8583333333333334,0.06385918148437847,0.07890547778067453,0.09354822592302958,0.44077044814525135,0.31577044814525135,0.482437114811918,0.3713260037008064,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,6603758411652679700.0,35,false
consensus,heterogeneous,13,80,0,3,3,0.6111111111111116,0.5416666666666666,0.7916666666666666,1.0,0.6111111111111116,0.38773148148148145,0.0,0.5160766366069923,0.6388888888888884,0.5,0.8333333333333334,1.0,0.6666666666666666,0.3680555555555558,0.7277777777777776,0.12834515512551087,0.14802108105143652,0.12281225228189607,0.01607663660699232,0.31725669672634105,0.4839233633930077,0.1505900300596743,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,6603758411652679700.0,35,false
consensus,heterogeneous,13,75,1,3,3,0.6388888888888884,0.6666666666666666,0.375,1.0,0.6666666666666666,0.48611111111111094,0.0,0.5593371145627097,0.805555555555555,0.75,0.5416666666666666,1.0,0.8333333333333334,0.4930555555555555,0.786111111111111,0.0732260034515988,0.06628155900715421,0.2462184409928453,0.19066288543729026,0.01767044789604311,0.44066288543729026,0.27399621877062363,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4725690850412381200.0,30,false
consensus,heterogeneous,13,76,1,3,3,0.944444444444445,0.9583333333333334,0.4166666666666667,1.0,0.11111111111111167,0.7210648148148149,0.0,0.5683010782396566,0.8611111111111116,0.875,0.5,1.0,0.11111111111111167,0.6655092592592592,0.6694444444444446,-0.1527637365751583,0.0972081810196026,0.292810032871455,0.3066989217603434,0.06830107823965659,0.4316989217603434,0.4571899671285449,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4725690850412381200.0,30,false
consensus,heterogeneous,13,77,1,3,3,0.6111111111111116,0.625,0.4166666666666667,0.6666666666666666,0.38888888888888834,0.5636574074074076,0.0,0.5622956641506675,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.7222222222222218,0.3333333333333333,0.62962962962963,0.5944444444444443,-0.0013617432567401,0.06733396547896253,0.10437100251599918,0.2710376691826659,0.14562899748400077,0.15992655807155431,0.22896233081733414,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4725690850412381200.0,30,false
consensus,heterogeneous,13,78,0,3,3,0.6388888888888884,0.7916666666666666,0.7083333333333334,0.7777777777777782,0.5,0.5266203703703701,0.0,0.5608826255414937,0.6388888888888884,0.7916666666666666,0.75,0.7777777777777782,0.44444444444444503,0.5289351851851851,0.6805555555555556,0.03426225517112358,0.03194744035630859,0.07800626334739469,0.23078404112517292,0.1891173744585063,0.21689515223628453,0.11643818109704868,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4725690850412381200.0,30,false
consensus,heterogeneous,13,79,0,3,3,0.5833333333333334,1.0,0.875,0.944444444444445,0.8333333333333334,0.45370370370370355,0.0,0.5581007057796825,0.6111111111111116,0.9583333333333334,0.8333333333333334,1.0,0.8888888888888884,0.4386574074074075,0.8583333333333334,0.10439700207597896,0.11944329837227502,0.05301040533142909,0.40023262755365085,0.27523262755365085,0.4418992942203175,0.3307881831092059,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4725690850412381200.0,30,false
consensus,heterogeneous,13,80,0,3,3,0.6111111111111116,0.5416666666666666,0.7916666666666666,1.0,0.6111111111111116,0.38773148148148145,0.0,0.5555837307570917,0.6388888888888884,0.5,0.8333333333333334,1.0,0.6666666666666666,0.3680555555555558,0.7277777777777776,0.1678522492756102,0.18752817520153586,0.08330515813179673,0.05558373075709166,0.2777496025762417,0.44441626924290834,0.11108293590957496,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4725690850412381200.0,30,false
consensus,heterogeneous,13,75,1,3,3,0.6388888888888884,0.6666666666666666,0.375,1.0,0.6666666666666666,0.48611111111111094,0.0,0.5408088738610013,0.805555555555555,0.75,0.5416666666666666,1.0,0.8333333333333334,0.4930555555555555,0.786111111111111,0.05469776274989036,0.04775331830544577,0.26474668169455373,0.2091911261389987,0.00085779280566534,0.4591911261389987,0.2925244594723321,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4898716312282833900.0,30,false
consensus,heterogeneous,13,76,1,3,3,0.944444444444445,0.9583333333333334,0.4166666666666667,1.0,0.11111111111111167,0.7210648148148149,0.0,0.549772837537948,0.8611111111111116,0.875,0.5,1.0,0.11111111111111167,0.6655092592592592,0.6694444444444446,-0.17129197727686685,0.11573642172131116,0.31133827357316357,0.32522716246205197,0.04977283753794803,0.45022716246205197,0.4386617264268364,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4898716312282833900.0,30,false
consensus,heterogeneous,13,77,1,3,3,0.6111111111111116,0.625,0.4166666666666667,0.6666666666666666,0.38888888888888834,0.5636574074074076,0.0,0.5437674234489592,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.7222222222222218,0.3333333333333333,0.62962962962963,0.5944444444444443,-0.01988998395844832,0.08586220618067075,0.1228992432177074,0.28956590988437414,0.12710075678229255,0.17845479877326254,0.21043409011562592,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4898716312282833900.0,30,false
consensus,heterogeneous,13,78,0,3,3,0.6388888888888884,0.7916666666666666,0.7083333333333334,0.7777777777777782,0.5,0.5266203703703701,0.0,0.5423543848397852,0.6388888888888884,0.7916666666666666,0.75,0.7777777777777782,0.44444444444444503,0.5289351851851851,0.6805555555555556,0.01573401446941503,0.01341919965460003,0.09653450404910324,0.24931228182688148,0.20764561516021485,0.23542339293799308,0.09790994039534012,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4898716312282833900.0,30,false
consensus,heterogeneous,13,79,0,3,3,0.5833333333333334,1.0,0.875,0.944444444444445,0.8333333333333334,0.45370370370370355,0.0,0.5395724650779741,0.6111111111111116,0.9583333333333334,0.8333333333333334,1.0,0.8888888888888884,0.4386574074074075,0.8583333333333334,0.08586876137427052,0.10091505767056658,0.07153864603313753,0.4187608682553593,0.2937608682553593,0.4604275349220259,0.3493164238109143,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4898716312282833900.0,30,false
consensus,heterogeneous,13,80,0,3,3,0.6111111111111116,0.5416666666666666,0.7916666666666666,1.0,0.6111111111111116,0.38773148148148145,0.0,0.5370554900553832,0.6388888888888884,0.5,0.8333333333333334,1.0,0.6666666666666666,0.3680555555555558,0.7277777777777776,0.14932400857390177,0.16899993449982742,0.10183339883350517,0.03705549005538322,0.29627784327795015,0.4629445099446168,0.1296111766112834,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,4898716312282833900.0,30,false
consensus,heterogeneous,13,75,1,3,3,0.6388888888888884,0.6666666666666666,0.375,1.0,0.6666666666666666,0.48611111111111094,0.0,0.51907999409827,0.805555555555555,0.75,0.5416666666666666,1.0,0.8333333333333334,0.4930555555555555,0.786111111111111,0.03296888298715905,0.02602443854271447,0.28647556145728503,0.23092000590173,0.02258667256839664,0.48092000590173,0.3142533392350634,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,5956375827241809900.0,35,false
consensus,heterogeneous,13,76,1,3,3,0.944444444444445,0.9583333333333334,0.4166666666666667,1.0,0.11111111111111167,0.7210648148148149,0.0,0.5243731250098703,0.8611111111111116,0.875,0.5,1.0,0.11111111111111167,0.6655092592592592,0.6694444444444446,-0.19669168980494456,0.14113613424938887,0.3367379861012413,0.3506268749901297,0.02437312500987032,0.4756268749901297,0.41326201389875866,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,5956375827241809900.0,35,false
consensus,heterogeneous,13,77,1,3,3,0.6111111111111116,0.625,0.4166666666666667,0.6666666666666666,0.38888888888888834,0.5636574074074076,0.0,0.5208269880444633,0.6666666666666666,0.8333333333333334,0.4166666666666667,0.7222222222222218,0.3333333333333333,0.62962962962963,0.5944444444444443,-0.04283041936294429,0.10880264158516673,0.14583967862220337,0.3125063452888701,0.10416032137779657,0.2013952341777585,0.18749365471112994,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,5956375827241809900.0,35,false
consensus,heterogeneous,13,78,0,3,3,0.6388888888888884,0.7916666666666666,0.7083333333333334,0.7777777777777782,0.5,0.5266203703703701,0.0,0.519992602876132,0.6388888888888884,0.7916666666666666,0.75,0.7777777777777782,0.44444444444444503,0.5289351851851851,0.6805555555555556,-0.0066277674942381,0.00894258230905309,0.11889628601275637,0.2716740637905346,0.23000739712386797,0.2577851749016462,0.075548158431687,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,5956375827241809900.0,35,false
consensus,heterogeneous,13,79,0,3,3,0.5833333333333334,1.0,0.875,0.944444444444445,0.8333333333333334,0.45370370370370355,0.0,0.5183499070759803,0.6111111111111116,0.9583333333333334,0.8333333333333334,1.0,0.8888888888888884,0.4386574074074075,0.8583333333333334,0.06464620337227672,0.07969249966857278,0.09276120403513133,0.4399834262573531,0.3149834262573531,0.4816500929240197,0.3705389818129081,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,5956375827241809900.0,35,false
consensus,heterogeneous,13,80,0,3,3,0.6111111111111116,0.5416666666666666,0.7916666666666666,1.0,0.6111111111111116,0.38773148148148145,0.0,0.5168636584948906,0.6388888888888884,0.5,0.8333333333333334,1.0,0.6666666666666666,0.3680555555555558,0.7277777777777776,0.12913217701340912,0.14880810293933477,0.12202523039399782,0.01686365849489058,0.3164696748384428,0.4831363415051094,0.14980300817177605,0.2,0.6,0.0,0.1,0.2,0.6,0.0,0.1,5956375827241809900.0,35,false
consensus,heterogeneous,3,16,1,3,3,0.9166666666666666,0.8333333333333334,0.2916666666666667,0.8333333333333334,0.05555555555555499,0.7407407407407408,0.0,0.5577120709176857,0.9166666666666666,0.7083333333333334,0.25,0.7222222222222218,0.05555555555555499,0.7349537037037033,0.5305555555555553,-0.1830286698230551,0.17724163278601757,0.3589545957489809,0.15062126241564766,0.3077120709176857,0.16451015130453606,0.5021565153621307,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,8151887465685377000.0,30,false
consensus,heterogeneous,3,17,1,3,3,0.5,0.7083333333333334,0.16666666666666666,0.7777777777777782,0.3333333333333333,0.5891203703703703,0.0,0.5567286391111118,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.7222222222222218,0.11111111111111167,0.6458333333333334,0.45,-0.03239173125925854,0.08910469422222156,0.02660469422222156,0.10993802755555482,0.3900619724444452,0.16549358311110995,0.44561752800000015,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,8151887465685377000.0,30,false
consensus,heterogeneous,3,18,1,3,3,0.8888888888888884,1.0,0.0,0.0,0.0,0.972222222222222,0.0,0.559213493523142,1.0,1.0,0.0,0.05555555555555499,0.0,0.9907407407407408,0.411111111111111,-0.41300872869908,0.43152724721759883,0.440786506476858,0.440786506476858,0.559213493523142,0.503657937967587,0.559213493523142,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,8151887465685377000.0,30,false
consensus,heterogeneous,3,19,0,3,3,0.44444444444444503,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.4224537037037038,0.0,0.5556476148351833,0.5277777777777782,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.555555555555555,0.48379629629629634,0.575,0.13319391113147955,0.07185131853888699,0.02786983705740509,0.02768571849815005,0.01398094816851669,0.1110190518314833,0.0000920592796283,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,8151887465685377000.0,30,false
consensus,heterogeneous,3,20,0,3,3,0.5277777777777782,0.75,0.7916666666666666,0.6111111111111116,0.7222222222222218,0.46527777777777785,0.0,0.5559253780171928,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.42939814814814814,0.5916666666666666,0.09064760023941493,0.12652722986904463,0.08370315579497112,0.01425871135052614,0.11074128864947386,0.22185239976058546,0.05592537801719277,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,8151887465685377000.0,30,false
consensus,heterogeneous,3,21,0,3,3,0.6111111111111116,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.5,0.0,0.5561505914080113,0.6111111111111116,0.6666666666666666,0.4583333333333333,0.7222222222222218,0.555555555555555,0.5300925925925927,0.6027777777777776,0.05615059140801126,0.02605799881541859,0.05496051970310034,0.11051607525865537,0.09781725807467795,0.1660716308142105,0.00059503585245624,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,8151887465685377000.0,30,false
consensus,heterogeneous,3,16,1,3,3,0.9166666666666666,0.8333333333333334,0.2916666666666667,0.8333333333333334,0.05555555555555499,0.7407407407407408,0.0,0.6127127225738089,0.9166666666666666,0.7083333333333334,0.25,0.7222222222222218,0.05555555555555499,0.7349537037037033,0.5305555555555553,-0.12802801816693188,0.12224098112989434,0.3039539440928577,0.09562061075952444,0.36271272257380893,0.10950949964841283,0.5571571670182539,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,599260260783050750.0,30,false
consensus,heterogeneous,3,16,1,3,3,0.9166666666666666,0.8333333333333334,0.2916666666666667,0.8333333333333334,0.05555555555555499,0.7407407407407408,0.0,0.7007833960763322,0.9166666666666666,0.7083333333333334,0.25,0.7222222222222218,0.05555555555555499,0.7349537037037033,0.5305555555555553,-0.03995734466440859,0.03417030762737105,0.2158832705903344,0.00754993725700115,0.4507833960763322,0.02143882614588954,0.6452278405207772,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,5108037849753243600.0,30,false
consensus,heterogeneous,3,16,1,3,3,0.9166666666666666,0.8333333333333334,0.2916666666666667,0.8333333333333334,0.05555555555555499,0.7407407407407408,0.0,0.587901615452741,0.9166666666666666,0.7083333333333334,0.25,0.7222222222222218,0.05555555555555499,0.7349537037037033,0.5305555555555553,-0.1528391252879998,0.14705208825096228,0.32876505121392563,0.12043171788059237,0.337901615452741,0.13432060676948077,0.532346059897186,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3165118706031121400.0,30,false
consensus,heterogeneous,3,17,1,3,3,0.5,0.7083333333333334,0.16666666666666666,0.7777777777777782,0.3333333333333333,0.5891203703703703,0.0,0.6117292907672351,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.7222222222222218,0.11111111111111167,0.6458333333333334,0.45,0.0226089203968648,0.03410404256609822,0.02839595743390178,0.05493737589943148,0.4450626241005685,0.11049293145498662,0.5006181796561234,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,599260260783050750.0,30,false
consensus,heterogeneous,3,17,1,3,3,0.5,0.7083333333333334,0.16666666666666666,0.7777777777777782,0.3333333333333333,0.5891203703703703,0.0,0.6997999642697583,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.7222222222222218,0.11111111111111167,0.6458333333333334,0.45,0.11067959389938797,0.05396663093642495,0.11646663093642495,0.03313329760309169,0.5331332976030917,0.02242225795246344,0.5886888531586466,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,5108037849753243600.0,30,false
consensus,heterogeneous,3,17,1,3,3,0.5,0.7083333333333334,0.16666666666666666,0.7777777777777782,0.3333333333333333,0.5891203703703703,0.0,0.5869181836461671,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.7222222222222218,0.11111111111111167,0.6458333333333334,0.45,-0.00220218672420325,0.05891514968716627,0.00358485031283373,0.07974848302049953,0.4202515169795005,0.13530403857605466,0.47580707253505544,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3165118706031121400.0,30,false
consensus,heterogeneous,3,18,1,3,3,0.8888888888888884,1.0,0.0,0.0,0.0,0.972222222222222,0.0,0.6142141451792652,1.0,1.0,0.0,0.05555555555555499,0.0,0.9907407407407408,0.411111111111111,-0.3580080770429568,0.3765265955614756,0.3857858548207348,0.3857858548207348,0.6142141451792652,0.5586585896237102,0.6142141451792652,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,599260260783050750.0,30,false
consensus,heterogeneous,3,19,0,3,3,0.44444444444444503,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.4224537037037038,0.0,0.6106482664913065,0.5277777777777782,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.555555555555555,0.48379629629629634,0.575,0.18819456278760277,0.1268519701950102,0.08287048871352831,0.02731493315797318,0.06898159982463992,0.05601840017536008,0.05509271093575152,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,599260260783050750.0,30,false
consensus,heterogeneous,3,18,1,3,3,0.8888888888888884,1.0,0.0,0.0,0.0,0.972222222222222,0.0,0.7022848186817885,1.0,1.0,0.0,0.05555555555555499,0.0,0.9907407407407408,0.411111111111111,-0.2699374035404335,0.2884559220589523,0.2977151813182115,0.2977151813182115,0.7022848186817885,0.6467292631262335,0.7022848186817885,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,5108037849753243600.0,30,false
consensus,heterogeneous,3,18,1,3,3,0.8888888888888884,1.0,0.0,0.0,0.0,0.972222222222222,0.0,0.5894030380581973,1.0,1.0,0.0,0.05555555555555499,0.0,0.9907407407407408,0.411111111111111,-0.3828191841640247,0.40133770268254354,0.41059696194180273,0.41059696194180273,0.5894030380581973,0.5338474825026422,0.5894030380581973,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3165118706031121400.0,30,false
consensus,heterogeneous,3,19,0,3,3,0.44444444444444503,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.4224537037037038,0.0,0.5858371593702385,0.5277777777777782,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.555555555555555,0.48379629629629634,0.575,0.16338345566653473,0.10204086307394217,0.05805938159246027,0.00250382603690513,0.04417049270357187,0.08082950729642813,0.03028160381468348,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3165118706031121400.0,30,false
consensus,heterogeneous,3,20,0,3,3,0.5277777777777782,0.75,0.7916666666666666,0.6111111111111116,0.7222222222222218,0.46527777777777785,0.0,0.610926029673316,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.42939814814814814,0.5916666666666666,0.14564825189553815,0.18152788152516786,0.13870380745109434,0.06925936300664937,0.05574063699335063,0.16685174810446224,0.110926029673316,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,599260260783050750.0,30,false
consensus,heterogeneous,3,19,0,3,3,0.44444444444444503,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.4224537037037038,0.0,0.69871893999383,0.5277777777777782,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.555555555555555,0.48379629629629634,0.575,0.27626523629012617,0.2149226436975336,0.1709411622160517,0.11538560666049658,0.15705227332716332,0.03205227332716332,0.14316338443827492,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,5108037849753243600.0,30,false
consensus,heterogeneous,3,21,0,3,3,0.6111111111111116,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.5,0.0,0.6111512430641344,0.6111111111111116,0.6666666666666666,0.4583333333333333,0.7222222222222218,0.555555555555555,0.5300925925925927,0.6027777777777776,0.11115124306413438,0.0810586504715417,0.00004013195302277,0.05551542360253225,0.15281790973080106,0.11107097915808739,0.05559568750857935,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,599260260783050750.0,30,false
consensus,heterogeneous,3,20,0,3,3,0.5277777777777782,0.75,0.7916666666666666,0.6111111111111116,0.7222222222222218,0.46527777777777785,0.0,0.5861149225522481,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.42939814814814814,0.5916666666666666,0.12083714477447022,0.15671677440409992,0.11389270033002641,0.04444825588558143,0.08055174411441857,0.19166285522553017,0.08611492255224806,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3165118706031121400.0,30,false
consensus,heterogeneous,3,20,0,3,3,0.5277777777777782,0.75,0.7916666666666666,0.6111111111111116,0.7222222222222218,0.46527777777777785,0.0,0.6989967031758393,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.42939814814814814,0.5916666666666666,0.23371892539806144,0.26959855502769114,0.22677448095361763,0.15733003650917265,0.03233003650917265,0.07878107460193895,0.19899670317583928,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,5108037849753243600.0,30,false
consensus,heterogeneous,3,21,0,3,3,0.6111111111111116,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.5,0.0,0.5863401359430663,0.6111111111111116,0.6666666666666666,0.4583333333333333,0.7222222222222218,0.555555555555555,0.5300925925925927,0.6027777777777776,0.08634013594306633,0.05624754335047366,0.02477097516804527,0.0803265307236003,0.12800680260973302,0.13588208627915543,0.03078458038751131,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3165118706031121400.0,30,false
consensus,heterogeneous,3,21,0,3,3,0.6111111111111116,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.5,0.0,0.6992219165666577,0.6111111111111116,0.6666666666666666,0.4583333333333333,0.7222222222222218,0.555555555555555,0.5300925925925927,0.6027777777777776,0.19922191656665766,0.169129323974065,0.08811080545554606,0.03255524989999103,0.24088858323332435,0.0230003056555641,0.14366636101110264,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,5108037849753243600.0,30,false
consensus,heterogeneous,3,16,1,3,3,0.9166666666666666,0.8333333333333334,0.2916666666666667,0.8333333333333334,0.05555555555555499,0.7407407407407408,0.0,0.5424680106146649,0.9166666666666666,0.7083333333333334,0.25,0.7222222222222218,0.05555555555555499,0.7349537037037033,0.5305555555555553,-0.19827273012607594,0.1924856930890384,0.37419865605200175,0.1658653227186685,0.2924680106146649,0.1797542116075569,0.4869124550591099,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,7500710846097874900.0,25,false
consensus,heterogeneous,3,17,1,3,3,0.5,0.7083333333333334,0.16666666666666666,0.7777777777777782,0.3333333333333333,0.5891203703703703,0.0,0.5402516030602165,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.7222222222222218,0.11111111111111167,0.6458333333333334,0.45,-0.04886876731015388,0.1055817302731169,0.0430817302731169,0.12641506360645016,0.37358493639354984,0.1819706191620053,0.4291404919491048,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,7500710846097874900.0,25,false
consensus,heterogeneous,3,18,1,3,3,0.8888888888888884,1.0,0.0,0.0,0.0,0.972222222222222,0.0,0.5458518389420669,1.0,1.0,0.0,0.05555555555555499,0.0,0.9907407407407408,0.411111111111111,-0.4263703832801551,0.4448889017986739,0.4541481610579331,0.4541481610579331,0.5458518389420669,0.49029628338651193,0.5458518389420669,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,7500710846097874900.0,25,false
consensus,heterogeneous,3,19,0,3,3,0.44444444444444503,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.4224537037037038,0.0,0.5378152466644871,0.5277777777777782,0.5833333333333334,0.5416666666666666,0.6666666666666666,0.555555555555555,0.48379629629629634,0.575,0.11536154296078333,0.05401895036819077,0.01003746888670887,0.04551808666884627,0.00385142000217953,0.12885142000217953,0.01774030889106792,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,7500710846097874900.0,25,false
consensus,heterogeneous,3,20,0,3,3,0.5277777777777782,0.75,0.7916666666666666,0.6111111111111116,0.7222222222222218,0.46527777777777785,0.0,0.5384412549050565,0.47222222222222165,0.5416666666666666,0.6666666666666666,0.7777777777777782,0.5,0.42939814814814814,0.5916666666666666,0.07316347712727861,0.10904310675690831,0.0662190326828348,0.00322541176161018,0.12822541176161018,0.23933652287272178,0.03844125490505645,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,7500710846097874900.0,25,false
consensus,heterogeneous,3,21,0,3,3,0.6111111111111116,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.5,0.5,0.0,0.5389488291541668,0.6111111111111116,0.6666666666666666,0.4583333333333333,0.7222222222222218,0.555555555555555,0.5300925925925927,0.6027777777777776,0.03894882915416675,0.00885623656157408,0.07216228195694485,0.12771783751249988,0.08061549582083344,0.183273393068055,0.01660672640138827,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,7500710846097874900.0,25,false
consensus,heterogeneous,3,16,1,3,3,0.9166666666666666,0.8333333333333334,0.2916666666666667,0.8333333333333334,0.05555555555555499,0.7407407407407408,0.0,0.6455221522976186,0.9166666666666666,0.7083333333333334,0.25,0.7222222222222218,0.05555555555555499,0.7349537037037033,0.5305555555555553,-0.09521858844312225,0.08943155140608472,0.2711445143690481,0.06281118103571481,0.39552215229761856,0.07670006992460321,0.5899665967420635,0.3,0.5,0.6,0.1,0.3,0.5,0.6,0.1,3794282318118145000.0,30,false
