model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_distinct_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,speaking_mode,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs,homophily_strength
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,5702577027890589700.0,70,true,0.0,0.14135163069398363,0.00117037668278355,0.00117315413019115,2,3,0.09999999999999998,0.0,0.7
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,4398895106259038200.0,20,true,0.0,0.18024643641927884,0.00000075722340281,0.00000048377688472,1,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,6905470370856337400.0,25,true,0.0,0.18054611006615215,0.00000026723330042,0.00000024946848003,1,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,8803618445054126100.0,20,true,0.0,0.18034092234872917,0.00000071171396706,0.00000041289552041,1,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,7043372089166577700.0,20,true,0.0,0.18001778649837583,0.00000150431431827,0.00000130328389346,1,4,-0.2,0.0,0.5
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,6905470370856337400.0,80,true,0.0,0.14646180474006676,0.00091606005525268,0.00096628677899718,1,3,0.09999999999999998,0.0,0.7
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,4342572612484808700.0,25,true,0.0,0.18062369028667336,0.00000013511873248,0.00000009194076177,2,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,109591146466576384.0,20,true,0.0,0.18026681067150857,0.00000074576309161,0.00000054316218488,1,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,4286360386944651300.0,20,true,0.0,0.180147220959865,0.00000116049126927,0.00000089868079584,1,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,7128893484183252000.0,25,true,0.0,0.18065144261120258,0.00000017946667513,0.00000012267676931,1,4,-0.2,0.0,0.5
clustering,heterogeneous,55,2,2,0.5,0.4,0.2,0.2,true,0.1,0.0,0.1,0.05,4477927936947039200.0,25,true,0.0,0.1805872911324179,0.00000017232826795,0.00000017314016682,1,4,-0.2,0.0,0.5
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,1841142524168585220.0,20,true,0.0,0.04285891745835889,0.00002037984170878,0.00001537312334037,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7139002048363152400.0,25,true,0.0,0.04316683457405531,0.00000820967704306,0.00000731520952911,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,8636175130330607600.0,25,true,0.0,0.04404162689522582,0.00000937252837537,0.00000958337707979,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,5702577027890589700.0,25,true,0.0,0.04395751414008815,0.0000081306308598,0.00000672040283274,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,6905470370856337400.0,25,true,0.0,0.04390731626228585,0.0000071416335977,0.00000606265815685,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4398895106259038200.0,25,true,0.0,0.04520004540341122,0.0000072847015674,0.00000651150436331,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,8803618445054126100.0,25,true,0.0,0.04475845012196379,0.000009888846832,0.00001022664434169,1,3,0.4,0.0,0.3
clustering,heterogeneous,20,2,3,0.1,0.4,0.5,0.1,true,0.05,0.2,0.1,0.05,109591146466576384.0,90,true,0.0,0.1607831518215735,0.00062165466188862,0.00057309757287466,1,3,0.09999999999999998,0.0,0.7
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7240713591891685400.0,30,true,0.0,0.04472396304020617,0.00000338044662358,0.00000355674508558,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4692690466958798800.0,30,true,0.0,0.04371478722005112,0.00000277061586543,0.00000278352071205,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,109591146466576384.0,20,true,0.0,0.04211747154478637,0.00002054294022088,0.00001524136551376,1,3,0.4,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,1841142524168585220.0,60,true,0.0,0.08530960420057614,0.00006888427187751,0.00006535127684422,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,6905470370856337400.0,65,true,0.0,0.08648397104397502,0.00003507086782482,0.00002472207173288,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4342572612484808700.0,25,true,0.0,0.04634753191077055,0.00000686765631249,0.00000566971751562,1,3,0.4,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,7240713591891685400.0,70,true,0.0,0.08993296048616967,0.00004358097908067,0.00004410274673175,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7043372089166577700.0,25,true,0.0,0.04290938748584457,0.00000830616036243,0.00000734219691065,1,3,0.4,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,7139002048363152400.0,70,true,0.0,0.08389861969770836,0.00002696039616792,0.000025587968914,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,4286360386944651300.0,60,true,0.0,0.08348010205056468,0.00006332594633054,0.00005897527615769,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,4692690466958798800.0,70,true,0.0,0.08251496177730167,0.00007352203081546,0.00007995437881444,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,5702577027890589700.0,70,true,0.0,0.08382131302141876,0.00002967589403939,0.00002841760543212,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,7043372089166577700.0,65,true,0.0,0.08256653544620775,0.00005421543389197,0.00005136388518227,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4477927936947039200.0,25,true,0.0,0.04608637991996407,0.00000690203550567,0.00000621450537969,1,3,0.4,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,4286360386944651300.0,20,true,0.0,0.04280399846591491,0.00002099312180493,0.00001614518068603,1,3,0.4,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,8636175130330607600.0,75,true,0.0,0.08427059390538112,0.00002344791286289,0.00002455125698096,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,43,0,5,0.3,0.4,0.8,0.1,true,0.05,0.1,0.1,0.05,7128893484183252000.0,30,true,0.0,0.04568651359329553,0.00000308895833846,0.00000279125446924,1,3,0.4,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,109591146466576384.0,70,true,0.0,0.08328522435686231,0.00003641461203653,0.00003340700169722,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,4342572612484808700.0,70,true,0.0,0.08418519742959991,0.00003089026940359,0.00002857809761046,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,4692690466958798800.0,15,true,0.0,0.0623055567592896,0.00000329751534552,0.00000163569150435,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,7139002048363152400.0,15,true,0.0,0.06587356614048409,0.00000310344381158,0.00000177392423269,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,7240713591891685400.0,15,true,0.0,0.06704662997814108,0.00000309388587201,0.00000176459992457,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,7240713591891685400.0,30,true,0.0,0.05116368220380953,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,8636175130330607600.0,15,true,0.0,0.06642534045413723,0.00000310013649726,0.00000176067413106,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,6905470370856337400.0,15,true,0.0,0.06277906242397532,0.00000326727823555,0.0000016457595975,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,7139002048363152400.0,30,true,0.0,0.05183712441097403,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,5702577027890589700.0,15,true,0.0,0.0666425467016663,0.00000304768692998,0.00000185203794916,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,4692690466958798800.0,30,true,0.0,0.04659687673534195,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,1841142524168585220.0,15,true,0.0,0.06715357616264217,0.00000307485848479,0.00000179315784478,1,1,-0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,7128893484183252000.0,80,true,0.0,0.08657589948390147,0.0000435067857988,0.00004576497931847,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,6905470370856337400.0,30,true,0.0,0.04422322422343572,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,4398895106259038200.0,15,true,0.0,0.06995266367997924,0.00000294497386962,0.00000191322824647,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,8636175130330607600.0,30,true,0.0,0.0490949545694872,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,4477927936947039200.0,80,true,0.0,0.0844583173023094,0.00002303011359655,0.00002417714322373,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,5702577027890589700.0,30,true,0.0,0.04980828398907944,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,1841142524168585220.0,30,true,0.0,0.04990114660880977,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,8803618445054126100.0,15,true,0.0,0.06809273627642438,0.00000300109712136,0.0000019500009309,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,4342572612484808700.0,15,true,0.0,0.06386780375188379,0.00000314807198991,0.00000173124485934,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,4398895106259038200.0,30,true,0.0,0.06857709186897767,0.00001122985196374,0.00001018661148261,2,3,0.3,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,4342572612484808700.0,30,true,0.0,0.04951177989813775,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,8803618445054126100.0,30,true,0.0,0.05013184491881477,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,7043372089166577700.0,30,true,0.0,0.04422322422343569,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,109591146466576384.0,15,true,0.0,0.06845613552499422,0.00000298617436823,0.0000019620730946,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,109591146466576384.0,30,true,0.0,0.05373298974358323,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,7043372089166577700.0,15,true,0.0,0.061843037005799,0.00000335347731897,0.00000166393225822,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,7128893484183252000.0,30,true,0.0,0.04422322422343569,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,7128893484183252000.0,15,true,0.0,0.06591561192765581,0.00000298364578505,0.00000204246104194,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,4477927936947039200.0,30,true,0.0,0.05664164673986821,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,31,0,4,0.2,0.3,0.6,0.3,true,0.0,0.1,0.1,0.05,4286360386944651300.0,30,true,0.0,0.04422322422343569,0.00001122985196374,0.00001018661148261,1,3,0.3,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,4477927936947039200.0,15,true,0.0,0.0655713806588447,0.00000306897432568,0.00000180784783719,1,1,-0.6000000000000001,0.0,0.3
clustering,homogeneous,53,0,4,0.3,0.8,0.2,0.1,true,0.05,0.0,0.1,0.05,4286360386944651300.0,15,true,0.0,0.06412610251115242,0.00000316064484239,0.00000172890276543,1,1,-0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,8803618445054126100.0,95,true,0.0,0.08829966624374182,0.00005225018868464,0.00005613506057414,1,4,0.6000000000000001,0.0,0.3
clustering,heterogeneous,15,3,3,0.1,0.2,0.8,0.1,true,0.0,0.2,0.1,0.05,4398895106259038200.0,100,true,0.0,0.08357673469119543,0.00025566323943917,0.00031171686598908,1,4,0.6000000000000001,0.0,0.3
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,7240713591891685400.0,20,true,0.0,0.07456600659159142,0.0000018651663781,0.0000024539218483,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,4692690466958798800.0,20,true,0.0,0.07674329022257932,0.00000353963766085,0.00000510957351542,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,6905470370856337400.0,20,true,0.0,0.10144163561367227,0.00000548726925506,0.00000739801226703,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,7128893484183252000.0,15,true,0.0,0.07073736131174618,0.00000822734129836,0.00000926919132502,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,4398895106259038200.0,20,true,0.0,0.07162316228458207,0.00000208040748853,0.00000266694436154,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,5702577027890589700.0,20,true,0.0,0.07127302225897657,0.00000547963018279,0.00000751454500181,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,4342572612484808700.0,20,true,0.0,0.08504333370903346,0.00000297570972263,0.00000359482909746,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,7043372089166577700.0,20,true,0.0,0.0715618476454185,0.00000222386587922,0.00000290034759745,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,7139002048363152400.0,25,true,0.0,0.0795199605839393,0.00000085179374162,0.00000071369229898,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,7139002048363152400.0,15,true,0.0,0.06339990723802158,0.00143426423753433,0.0013352150546367,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,109591146466576384.0,20,true,0.0,0.07703041377137407,0.00000172526973158,0.00000211364929263,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,8636175130330607600.0,25,true,0.0,0.07991147170101381,0.00000274936377159,0.00000289684749797,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,4477927936947039200.0,20,true,0.0,0.08005546461719514,0.00000446970726773,0.00000628100037559,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,4286360386944651300.0,20,true,0.0,0.08439331513705291,0.00000538389056035,0.00000701712152769,1,4,0.6000000000000001,0.0,0.0
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,7240713591891685400.0,40,true,0.0,0.09097727911996917,0.00002818345973204,0.00001814087396796,1,3,-0.3,0.25,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,4692690466958798800.0,40,true,0.0,0.09660799847301796,0.00001708161458627,0.00000981159744077,1,3,-0.3,0.25,0.5
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,1841142524168585220.0,30,true,0.0,0.07779355159404755,0.00000075907810899,0.00000114121865943,1,4,0.6000000000000001,0.0,0.0
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,4692690466958798800.0,15,true,0.0,0.0614259736775527,0.00160527746993001,0.00183961416563843,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,6905470370856337400.0,15,true,0.0,0.06155133107925258,0.00168844907484481,0.0019568426535336,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,4342572612484808700.0,40,true,0.0,0.10467647422910245,0.00000966684372885,0.00000472455356385,1,3,-0.3,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,7139002048363152400.0,45,true,0.0,0.09335200156687312,0.00000643156890039,0.00000421700485823,1,3,-0.3,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,7043372089166577700.0,40,true,0.0,0.09279644607611812,0.00000986173859639,0.00000621694035782,1,3,-0.3,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,4286360386944651300.0,40,true,0.0,0.09802457737161938,0.00002410941761703,0.00001190227061256,1,3,-0.3,0.25,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,8636175130330607600.0,45,true,0.0,0.09332558073861524,0.00000645567505059,0.0000041407794079,1,3,-0.3,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,7128893484183252000.0,40,true,0.0,0.09241067878410017,0.0000122823958146,0.00000738128898254,1,3,-0.3,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,5702577027890589700.0,45,true,0.0,0.09275759691725227,0.00001124023843535,0.00000694044151606,1,3,-0.3,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,6905470370856337400.0,45,true,0.0,0.12128642990622915,0.00000699799541603,0.00000353115945196,1,3,-0.3,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,4398895106259038200.0,15,true,0.0,0.06190537723128554,0.00152646230659034,0.0017686582358595,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,1841142524168585220.0,45,true,0.0,0.1161384900328361,0.00001090670421459,0.00000524845206372,1,3,-0.3,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,4342572612484808700.0,15,true,0.0,0.06312798522862292,0.001584684995326,0.00183562155644177,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,8803618445054126100.0,45,true,0.0,0.09327653381992801,0.00000794994559964,0.00000607701503039,1,3,-0.3,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,109591146466576384.0,15,true,0.0,0.06421326745557732,0.00145320914278196,0.0013681174809378,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,4477927936947039200.0,45,true,0.0,0.0926516091383924,0.00001204698464285,0.00000843818626643,1,3,-0.3,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,1841142524168585220.0,20,true,0.0,0.06172646480126202,0.00151646312796233,0.00177704215099526,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,35,0,6,0.5,0.2,0.8,0.2,true,0.1,0.3,0.1,0.05,8803618445054126100.0,40,true,0.0,0.07493679438409524,0.000001461253691,0.00000190795052728,1,4,0.6000000000000001,0.0,0.0
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,109591146466576384.0,50,true,0.0,0.0932890034422188,0.00000742294755975,0.00000475268161906,1,3,-0.3,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,5702577027890589700.0,25,true,0.0,0.05942255263687495,0.00133476673805471,0.001450039934225,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,18,2,2,0.2,0.3,0.0,0.3,true,0.0,0.2,0.1,0.05,4398895106259038200.0,55,true,0.0,0.09238915932273625,0.00001902290744097,0.00001783409370998,2,3,-0.3,0.25,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,7043372089166577700.0,25,true,0.0,0.06045676969830398,0.0013122075199955,0.00138689995050646,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,8636175130330607600.0,30,true,0.0,0.05918997589739376,0.00119957601963929,0.0011185598543596,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,7240713591891685400.0,40,true,0.0,0.05718501536251094,0.00105332072894227,0.00085332713978092,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,7128893484183252000.0,30,true,0.0,0.05851671000388164,0.00123485454207633,0.00126732214063272,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,4477927936947039200.0,35,true,0.0,0.06111151550797343,0.00113601686706497,0.00075762672049592,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,47,2,2,0.5,0.2,0.5,0.3,true,0.05,0.3,0.1,0.05,4692690466958798800.0,25,true,0.0,0.1307330379711549,0.00000023993840891,0.00000012834999644,1,3,0.3,0.0,0.7
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,8803618445054126100.0,50,true,0.0,0.05681914035909071,0.00094764546714355,0.00064018039494909,2,3,-0.19999999999999996,0.0,0.5
clustering,homogeneous,11,0,5,0.1,0.7,0.5,0.3,true,0.2,0.1,0.1,0.05,4286360386944651300.0,45,true,0.0,0.05996334404129794,0.00102406155568375,0.00079877753019085,2,3,-0.19999999999999996,0.0,0.5
clustering,heterogeneous,47,2,2,0.5,0.2,0.5,0.3,true,0.05,0.3,0.1,0.05,7139002048363152400.0,35,true,0.0,0.11769772439250295,0.00000103770782388,0.00000053910155684,1,3,0.3,0.0,0.7
clustering,heterogeneous,47,2,2,0.5,0.2,0.5,0.3,true,0.05,0.3,0.1,0.05,6905470370856337400.0,35,true,0.0,0.11702971076342394,0.00000027323418926,0.00000027326141908,1,3,0.3,0.0,0.7
