model_type,current_condition,selected_debate_id,debate_label,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_distinct_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,speaking_mode,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs,current_experiment_id
consensus,heterogeneous,27,M16,2,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4383894457997634600.0,15,false,0.01252610529728226,0.15132188155406318,0.00000000011803278,0.00000000006076113,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,27,M16,2,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3299895173562800100.0,15,false,0.01252610529728226,0.15132188155406318,0.00000000011803278,0.00000000006076113,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,27,M16,2,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3452861078975273000.0,15,false,0.01252610529728226,0.15132188155406318,0.00000000011803278,0.00000000006076113,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,27,M16,2,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7787128120875066400.0,15,false,0.01252610529728226,0.15132188155406318,0.00000000011803278,0.00000000006076113,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,2040693430813089790.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4029181368031619100.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,8046790094384007200.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3008069215328862200.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7806294296648646700.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,2762184992758753300.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,40402427797069824.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4250442819423156200.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4383894457997634600.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,1954477272879365120.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7964433397736931300.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3237022581511236600.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3299895173562800100.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7787128120875066400.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,31,M30,1,2,0.5,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3452861078975273000.0,15,false,0.01686903435070872,0.09083371392798194,0.00000000018504988,0.00000000006980866,1,2,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,2040693430813089790.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3008069215328862200.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4029181368031619100.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,8046790094384007200.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,2762184992758753300.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4250442819423156200.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,40402427797069824.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7806294296648646700.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,1954477272879365120.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3237022581511236600.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4383894457997634600.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7964433397736931300.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3299895173562800100.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3452861078975273000.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,15,M20,2,2,0.2,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7787128120875066400.0,20,false,0.01619926630551272,0.15603702936994884,0.00000282355558493,0.00000193775325039,1,3,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,2040693430813089790.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3008069215328862200.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4029181368031619100.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,8046790094384007200.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,40402427797069824.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4250442819423156200.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,2762184992758753300.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7806294296648646700.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,4383894457997634600.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3237022581511236600.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,1954477272879365120.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7964433397736931300.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3452861078975273000.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,3299895173562800100.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,false,0.05,0.1,0.1,0.05,7787128120875066400.0,15,false,0.03097746746875476,0.1715701520532894,0.00000104788871681,0.00000068284072997,1,4,0.0,0.0,cons_ndist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8887487354284975100.0,20,false,0.03097746746875476,0.1719913894267386,0.00000073372470827,0.00000094331608289,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,5481190333666168800.0,20,false,0.03097746746875476,0.17384559296369648,0.00000013802373798,0.00000018621345011,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8904994825583265800.0,15,false,0.03097746746875476,0.17172364398481896,0.00000095894052199,0.00000075785161943,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,3325028220542027800.0,20,false,0.03097746746875476,0.1719295243978353,0.00000079578820665,0.00000100754995059,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,5060340559474207700.0,15,false,0.03097746746875476,0.17196481826318177,0.00000028573477895,0.00000018168423102,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,2760989173869908000.0,15,false,0.03097746746875476,0.17210560545972606,0.00000014438303518,0.00000008401791679,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,242717864499532800.0,15,false,0.03097746746875476,0.17201169805037508,0.00000024263816984,0.00000014218681361,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,6373889469262447600.0,15,false,0.03097746746875476,0.17152512442139478,0.00000198662993034,0.00000182146642844,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,6362157359908289500.0,15,false,0.03097746746875476,0.17151442105034354,0.00000139190550109,0.00000090245501744,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,7665470542677770200.0,15,false,0.03097746746875476,0.17132345676073013,0.00000164887529384,0.00000095635482474,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,1606123324797037570.0,20,false,0.03097746746875476,0.1722260347376525,0.00000017442771088,0.00000022180881988,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,618457832270961660.0,20,false,0.03097746746875476,0.181688515897255,0.0000018875630079,0.0000023418587908,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,4164026883003045900.0,15,false,0.03097746746875476,0.17143708545356764,0.00000170405682919,0.00000156849060467,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8885878630384050200.0,15,false,0.03097746746875476,0.17180114955556777,0.00000062516022413,0.00000035004586703,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,4,M5,3,3,0.3,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,1826129278334136320.0,20,false,0.03097746746875476,0.17204879769704615,0.000000322191762,0.00000030299499231,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,8904994825583265800.0,25,false,0.01398999086696009,0.08713887501824759,0.00002592476433168,0.00003331963508771,2,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,5481190333666168800.0,20,false,0.01398999086696009,0.11244663563586309,0.00000128547699914,0.00000073540843832,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,8887487354284975100.0,25,false,0.01398999086696009,0.13786290767241796,0.00007196364414881,0.0000660891523948,2,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,3325028220542027800.0,40,false,0.01398999086696009,0.08462894964965435,0.00005180936601764,0.00006392996775319,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,2760989173869908000.0,15,false,0.01398999086696009,0.10537818678446442,0.00000382712280479,0.00000234872009635,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,242717864499532800.0,20,false,0.01398999086696009,0.10471995262382844,0.00000045511111047,0.0000003086353294,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,5060340559474207700.0,20,false,0.01398999086696009,0.11541063069172867,0.00000190323083116,0.0000017004076869,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,6373889469262447600.0,25,false,0.01398999086696009,0.10374055274480483,0.00000271688448537,0.00000288660936218,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,6362157359908289500.0,20,false,0.01398999086696009,0.09218844464269782,0.00000666627844438,0.00000761868930419,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,1606123324797037570.0,25,false,0.01398999086696009,0.0860100968445871,0.00001821425048533,0.00002528355185376,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,7665470542677770200.0,30,false,0.01398999086696009,0.11095517430883665,0.00001906913612839,0.00001698984888769,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,618457832270961660.0,35,false,0.01398999086696009,0.09848862194346429,0.00033850606454036,0.00034750321933109,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,8885878630384050200.0,20,false,0.01398999086696009,0.10445216762797487,0.00000178531329326,0.00000108326960461,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,4164026883003045900.0,25,false,0.01398999086696009,0.09969253530633988,0.00003559848047009,0.00003897897162855,1,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,5,H3,0,6,0.2,0.0,0.0,0.0,true,0.1,0.0,0.0,0.0,1826129278334136320.0,55,false,0.01398999086696009,0.1210310647798452,0.00051239983560861,0.00053553662971028,2,4,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8887487354284975100.0,15,false,0.00801496443234644,0.07245831177478379,0.00000000010254505,0.00000000005735521,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,5481190333666168800.0,15,false,0.00801496443234644,0.07166616548083869,0.00000000001307062,0.00000000000795451,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,3325028220542027800.0,15,false,0.00801496443234644,0.06733705985701556,0.00000000045088007,0.00000000043777658,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8904994825583265800.0,15,false,0.00801496443234644,0.0715641257491574,0.00000000036329971,0.00000000037456572,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,242717864499532800.0,15,false,0.00801496443234644,0.07226096579319204,0.00000000000977601,0.00000000000796605,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,6373889469262447600.0,15,false,0.00801496443234644,0.07385775042407394,0.00000000003823457,0.00000000004099805,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,2760989173869908000.0,15,false,0.00801496443234644,0.07024830608939514,0.00000000000591082,0.00000000000416809,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,5060340559474207700.0,15,false,0.00801496443234644,0.07066012463156822,0.0000000000127775,0.00000000000965455,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,6362157359908289500.0,15,false,0.00801496443234644,0.06995352553071336,0.00000000007758494,0.00000000005510909,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,7665470542677770200.0,15,false,0.00801496443234644,0.07091793316984536,0.00000000015356514,0.00000000009768967,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,618457832270961660.0,15,false,0.00801496443234644,0.0712205465768689,0.00000000031233359,0.00000000027642663,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,1606123324797037570.0,15,false,0.00801496443234644,0.07384865975647607,0.00000000018948048,0.00000000028310907,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,4164026883003045900.0,15,false,0.00801496443234644,0.070842625091175,0.00000000015230526,0.00000000012190524,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8885878630384050200.0,15,false,0.00801496443234644,0.07278804066059022,0.0000000000280098,0.00000000002150461,1,3,0.0,0.0,cons_dist_nospeak
consensus,homogeneous,38,H19,0,6,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,1826129278334136320.0,15,false,0.00801496443234644,0.07177403473715309,0.00000000062008368,0.00000000043871909,1,3,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,3325028220542027800.0,15,false,0.01257559672531565,0.1020188310501442,0.00000000038497502,0.00000000037265452,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8904994825583265800.0,15,false,0.01257559672531565,0.10279800122135677,0.00000000009951955,0.00000000008516453,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,5481190333666168800.0,15,false,0.01257559672531565,0.10186732717818439,0.00000000003051121,0.00000000002008883,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8887487354284975100.0,15,false,0.01257559672531565,0.10194724206374192,0.00000000053136709,0.00000000055494216,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,6373889469262447600.0,15,false,0.01257559672531565,0.10218285876522433,0.00000000012778606,0.00000000010518728,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,2760989173869908000.0,15,false,0.01257559672531565,0.10235229412464261,0.00000000001084473,0.00000000000806901,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,242717864499532800.0,15,false,0.01257559672531565,0.10164707101189294,0.00000000002109215,0.00000000001490517,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,5060340559474207700.0,15,false,0.01257559672531565,0.10205283647956696,0.00000000000824264,0.00000000000735527,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,6362157359908289500.0,15,false,0.01257559672531565,0.1018125760644225,0.00000000003887826,0.00000000002816102,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,618457832270961660.0,15,false,0.01257559672531565,0.10213219147965523,0.00000000043027365,0.00000000025591567,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,7665470542677770200.0,15,false,0.01257559672531565,0.10182363713153172,0.00000000019583861,0.0000000002100745,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,1606123324797037570.0,15,false,0.01257559672531565,0.10266052027418412,0.00000000035106339,0.00000000047436841,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,8885878630384050200.0,15,false,0.01257559672531565,0.10163802407038991,0.00000000004280301,0.00000000003094899,1,4,0.0,0.0,cons_dist_nospeak
consensus,heterogeneous,8,M8,3,4,0.5,0.0,0.0,0.0,true,0.05,0.0,0.0,0.0,4164026883003045900.0,15,false,0.01257559672531565,0.10224968015807012,0.00000000008858391,0.00000000006330804,1,4,0.0,0.0,cons_dist_nospeak
