model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,pro_count,seed,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.5,0.7,0.0,0.0,0.05,0.1,0.0,0.0,15,0.00232084297839506,0.05631431071307817,0.00000000000483338,0.00000000000000055,1,2,0.0,0.0
clustering,heterogeneous,1,M1,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.0,0.0,15,0.0306388856143309,0.0497947744263052,0.03011326824910893,0.02890890848128721,2,3,0.0,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.1,0.5,0.0,0.0,0.2,0.2,0.0,0.0,15,0.00240269204389574,0.04679433182149155,0.00158994440409834,0.00111888446647848,2,3,0.0,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.1,0.5,0.0,0.0,0.2,0.2,0.0,0.0,15,0.00240269204389574,0.04679433182149155,0.00158994440409834,0.00111888446647848,2,3,0.0,0.0
clustering,heterogeneous,13,M14,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0,15,0.0108926683241884,0.0851802107344718,0.00005961818740021,0.00002054819893125,2,4,0.0,0.0
clustering,heterogeneous,13,M14,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0,15,0.0108926683241884,0.0851802107344718,0.00005961818740021,0.00002054819893125,2,4,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.5,0.7,0.0,0.0,0.05,0.1,0.0,0.0,15,0.00232084297839506,0.05631431071307817,0.00000000000483338,0.00000000000000055,1,2,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,7139002048363152400.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15,0.00771504468878602,0.0609638036870309,0.00000206103204492,0.00000002432425606,1,3,0.0,0.0
clustering,heterogeneous,1,M1,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.0,0.0,15,0.0306388856143309,0.0497947744263052,0.03011326824910893,0.02890890848128721,2,3,0.0,0.0
clustering,heterogeneous,21,M27,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,20,0.01066925416285628,0.08309081496226343,0.00000326850944268,0.00000353665727097,1,4,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,6905470370856337400.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15,0.00771504468878602,0.0609638036870309,0.00000206103204492,0.00000002432425606,1,3,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,7240713591891685400.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15,0.00771504468878602,0.0609638036870309,0.00000206103204492,0.00000002432425606,1,3,0.0,0.0
consensus,homogeneous,42,H21,cons_dist_nospeak,true,false,0,6905470370856337400.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20,0.00128224062821502,0.0332713939424039,0.0000125267058605,0.00001074157036165,1,1,0.0,0.0
consensus,homogeneous,42,H21,cons_dist_nospeak,true,false,0,8636175130330607600.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20,0.00128224062821502,0.0332713939424039,0.0000125267058605,0.00001074157036165,1,1,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.5,0.7,0.0,0.0,0.05,0.1,0.0,0.0,15,0.00232084297839506,0.05631431071307817,0.00000000000483338,0.00000000000000055,1,2,0.0,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.1,0.5,0.0,0.0,0.2,0.2,0.0,0.0,15,0.00240269204389574,0.04679433182149155,0.00158994440409834,0.00111888446647848,2,3,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.1,0.5,0.0,0.0,0.2,0.2,0.0,0.0,15,0.00240269204389574,0.04679433182149155,0.00158994440409834,0.00111888446647848,2,3,0.0,0.0
clustering,heterogeneous,21,M27,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,20,0.01066925416285628,0.08309081496226343,0.00000326850944268,0.00000353665727097,1,4,0.0,0.0
clustering,heterogeneous,21,M27,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,20,0.01066925416285628,0.08309081496226343,0.00000326850944268,0.00000353665727097,1,4,0.0,0.0
consensus,homogeneous,42,H21,cons_dist_nospeak,true,false,0,4692690466958798800.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20,0.00128224062821502,0.0332713939424039,0.0000125267058605,0.00001074157036165,1,1,0.0,0.0
consensus,homogeneous,42,H21,cons_dist_nospeak,true,false,0,7240713591891685400.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20,0.00128224062821502,0.0332713939424039,0.0000125267058605,0.00001074157036165,1,1,0.0,0.0
consensus,homogeneous,23,H11,cons_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.3,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.06800448655786452,0.00001359298557657,0.00000029045128264,1,4,0.0,0.0
consensus,heterogeneous,26,M12,cons_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.4,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.07743260623146934,0.00000154907983638,0.00000000750419989,1,2,0.0,0.0
consensus,heterogeneous,26,M12,cons_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.4,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.07743260623146934,0.00000154907983638,0.00000000750419989,1,2,0.0,0.0
consensus,heterogeneous,26,M12,cons_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.4,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.07743260623146934,0.00000154907983638,0.00000000750419989,1,2,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
clustering,heterogeneous,13,M14,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0,15,0.0108926683241884,0.0851802107344718,0.00005961818740021,0.00002054819893125,2,4,0.0,0.0
consensus,heterogeneous,21,M27,cons_dist_nospeak,true,false,0,6905470370856337400.0,0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.01066925416285628,0.08277022177102832,0.00000093304539499,0.00000002367390547,1,4,0.0,0.0
consensus,heterogeneous,21,M27,cons_dist_nospeak,true,false,0,7240713591891685400.0,0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.01066925416285628,0.08277022177102832,0.00000093304539499,0.00000002367390547,1,4,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,4692690466958798800.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15,0.00771504468878602,0.0609638036870309,0.00000206103204492,0.00000002432425606,1,3,0.0,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.1,0.5,0.0,0.0,0.2,0.2,0.0,0.0,15,0.00240269204389574,0.04679433182149155,0.00158994440409834,0.00111888446647848,2,3,0.0,0.0
clustering,heterogeneous,13,M14,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0,15,0.0108926683241884,0.0851802107344718,0.00005961818740021,0.00002054819893125,2,4,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.5,0.7,0.0,0.0,0.05,0.1,0.0,0.0,15,0.00232084297839506,0.05631431071307817,0.00000000000483338,0.00000000000000055,1,2,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,8636175130330607600.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,15,0.00771504468878602,0.0609638036870309,0.00000206103204492,0.00000002432425606,1,3,0.0,0.0
consensus,homogeneous,42,H21,cons_dist_nospeak,true,false,0,7139002048363152400.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20,0.00128224062821502,0.0332713939424039,0.0000125267058605,0.00001074157036165,1,1,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.05,0.4,0.0,0.0,0.2,0.0,0.0,0.0,25,0.00232084297839506,0.04638134567869395,0.0001017361910035,0.00004035379791925,2,2,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.10049682318233986,0.00000002461502242,0.00000000002792859,1,3,0.0,0.0
consensus,homogeneous,23,H11,cons_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.3,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.06800448655786452,0.00001359298557657,0.00000029045128264,1,4,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
consensus,heterogeneous,21,M27,cons_dist_nospeak,true,false,0,7139002048363152400.0,0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.01066925416285628,0.08277022177102832,0.00000093304539499,0.00000002367390547,1,4,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.5,0.7,0.0,0.0,0.05,0.1,0.0,0.0,15,0.00232084297839506,0.05631431071307817,0.00000000000483338,0.00000000000000055,1,2,0.0,0.0
clustering,heterogeneous,13,M14,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.3,0.3,0.0,0.0,0.1,0.1,0.0,0.0,15,0.0108926683241884,0.0851802107344718,0.00005961818740021,0.00002054819893125,2,4,0.0,0.0
no_change,homogeneous,42,H21,no_change_exp,false,false,0,7240713591891685400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03674768518518524,0.00128224062821502,0.00072669139851013,1,1,0.0,0.0
no_change,heterogeneous,3,M4,no_change_exp,false,false,0,7240713591891685400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.0361340032483615,0.03472222222222238,0.0361340032483615,0.02704394337753388,4,4,0.0,0.0
consensus,heterogeneous,21,M27,cons_dist_nospeak,true,false,0,8636175130330607600.0,0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.01066925416285628,0.08277022177102832,0.00000093304539499,0.00000002367390547,1,4,0.0,0.0
consensus,heterogeneous,21,M27,cons_dist_nospeak,true,false,0,4692690466958798800.0,0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.01066925416285628,0.08277022177102832,0.00000093304539499,0.00000002367390547,1,4,0.0,0.0
clustering,homogeneous,24,H12,clst_ndist_speak,false,true,0,6905470370856337400.0,0,0.4,0.4,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00771504468878602,0.04655620060468696,0.0000006563234169,0.00000059535171759,1,3,0.0,0.0
clustering,heterogeneous,21,M27,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,20,0.01066925416285628,0.08309081496226343,0.00000326850944268,0.00000353665727097,1,4,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.05,0.4,0.0,0.0,0.2,0.0,0.0,0.0,25,0.00232084297839506,0.04638134567869395,0.0001017361910035,0.00004035379791925,2,2,0.0,0.0
clustering,heterogeneous,2,M2,clst_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.03720528978052128,0.1656590281691715,0.00000054216945003,0.0000003331720948,1,4,0.0,0.0
consensus,homogeneous,23,H11,cons_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.3,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.06800448655786452,0.00001359298557657,0.00000029045128264,1,4,0.0,0.0
clustering,heterogeneous,21,M27,clst_ndist_speak,false,true,0,7240713591891685400.0,0,0.5,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08655330306215463,0.00001903188722668,0.00000078224876844,1,4,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.10049682318233986,0.00000002461502242,0.00000000002792859,1,3,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.4,0.0,0.0,0.2,0.0,0.0,0.0,25,0.00232084297839506,0.04638134567869395,0.0001017361910035,0.00004035379791925,2,2,0.0,0.0
no_change,heterogeneous,3,M4,no_change_exp,false,false,0,6905470370856337400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.0361340032483615,0.03472222222222238,0.0361340032483615,0.02704394337753388,4,4,0.0,0.0
consensus,heterogeneous,2,M2,cons_dist_nospeak,true,false,0,7139002048363152400.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30,0.03720528978052128,0.15269494515481408,0.00016452392607675,0.00016303237801049,1,4,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_speak,false,true,0,6905470370856337400.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.09978426253354998,0.00001743863940264,0.00000074634915028,1,3,0.0,0.0
clustering,heterogeneous,2,M2,clst_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.03720528978052128,0.1656590281691715,0.00000054216945003,0.0000003331720948,1,4,0.0,0.0
clustering,heterogeneous,2,M2,clst_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.03720528978052128,0.1656590281691715,0.00000054216945003,0.0000003331720948,1,4,0.0,0.0
no_change,heterogeneous,3,M4,no_change_exp,false,false,0,4692690466958798800.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.0361340032483615,0.03472222222222238,0.0361340032483615,0.02704394337753388,4,4,0.0,0.0
no_change,heterogeneous,27,M16,no_change_exp,false,false,0,7139002048363152400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.05787037037037052,0.01252610529728226,0.00819893505420287,3,3,0.0,0.0
no_change,heterogeneous,16,M21,no_change_exp,false,false,0,7240713591891685400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00905649862825791,0.07685185185185174,0.00905649862825791,0.00713177297668041,3,3,0.0,0.0
no_change,heterogeneous,11,M10,no_change_exp,false,false,0,7139002048363152400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01932656035665295,0.04768518518518505,0.01932656035665295,0.0135065157750343,3,3,0.0,0.0
consensus,heterogeneous,2,M2,cons_dist_nospeak,true,false,0,7240713591891685400.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30,0.03720528978052128,0.15269494515481408,0.00016452392607675,0.00016303237801049,1,4,0.0,0.0
clustering,homogeneous,10,H5,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00413376628943758,0.0741652366782077,0.00000001136592256,0.00000000001437602,1,3,0.0,0.0
clustering,heterogeneous,21,M27,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.3,0.4,0.0,0.0,0.1,0.0,0.0,0.0,20,0.01066925416285628,0.08309081496226343,0.00000326850944268,0.00000353665727097,1,4,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.10049682318233986,0.00000002461502242,0.00000000002792859,1,3,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.10049682318233986,0.00000002461502242,0.00000000002792859,1,3,0.0,0.0
consensus,homogeneous,23,H11,cons_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.3,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.06800448655786452,0.00001359298557657,0.00000029045128264,1,4,0.0,0.0
clustering,homogeneous,42,H21,clst_ndist_speak,false,true,0,8636175130330607600.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00128224062821502,0.03634850830437143,0.000015351645389,0.0000087003238017,1,1,0.0,0.0
consensus,heterogeneous,27,M16,cons_dist_nospeak,true,false,0,7240713591891685400.0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.01252610529728226,0.14985472029938557,0.00000219527630308,0.00000168185017816,1,3,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_speak,false,true,0,8636175130330607600.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06407949154087197,0.00027514601069392,0.00013525274081677,1,1,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_speak,false,true,0,8636175130330607600.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.10085096018214414,0.00001743863940264,0.00000074634915028,2,3,0.0,0.0
clustering,heterogeneous,15,M20,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.4,0.0,0.0,0.2,0.2,0.0,0.0,50,0.01619926630551272,0.1518075042362797,0.00007365369417061,0.0000473615173553,1,3,0.0,0.0
clustering,heterogeneous,2,M2,clst_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.03720528978052128,0.1656590281691715,0.00000054216945003,0.0000003331720948,1,4,0.0,0.0
clustering,heterogeneous,21,M27,clst_ndist_speak,false,true,0,4692690466958798800.0,0,0.5,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08440987447685955,0.00001903188722668,0.00000078224876844,1,4,0.0,0.0
no_change,heterogeneous,3,M4,no_change_exp,false,false,0,8636175130330607600.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.0361340032483615,0.03472222222222238,0.0361340032483615,0.02704394337753388,4,4,0.0,0.0
clustering,heterogeneous,1,M1,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.0,0.0,15,0.0306388856143309,0.0497947744263052,0.03011326824910893,0.02890890848128721,2,3,0.0,0.0
consensus,heterogeneous,19,M25,cons_dist_nospeak,true,false,0,6905470370856337400.0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50,0.0138563200606567,0.10736855005132112,0.00012986042814812,0.00008840614529595,2,3,0.0,0.0
clustering,heterogeneous,2,M2,clst_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,20,0.03720528978052128,0.1656590281691715,0.00000054216945003,0.0000003331720948,1,4,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
clustering,homogeneous,24,H12,clst_ndist_speak,false,true,0,4692690466958798800.0,0,0.4,0.4,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00771504468878602,0.04601452499540322,0.0000006563234169,0.00000059535171759,1,3,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_speak,false,true,0,4692690466958798800.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.09978426253354998,0.00001743863940264,0.00000074634915028,1,3,0.0,0.0
no_change,homogeneous,33,H15,no_change_exp,false,false,0,7139002048363152400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00240269204389574,0.04236111111111106,0.00240269204389574,0.0013119427297668,3,3,0.0,0.0
clustering,heterogeneous,15,M20,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.4,0.0,0.0,0.2,0.2,0.0,0.0,50,0.01619926630551272,0.1518075042362797,0.00007365369417061,0.0000473615173553,1,3,0.0,0.0
no_change,heterogeneous,27,M16,no_change_exp,false,false,0,6905470370856337400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.05787037037037052,0.01252610529728226,0.00819893505420287,3,3,0.0,0.0
no_change,heterogeneous,9,M9,no_change_exp,false,false,0,8636175130330607600.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01965549714934841,0.04861111111111123,0.01965549714934841,0.01170163299230299,3,3,0.0,0.0
consensus,heterogeneous,27,M16,cons_dist_nospeak,true,false,0,7139002048363152400.0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.01252610529728226,0.14985472029938557,0.00000219527630308,0.00000168185017816,1,3,0.0,0.0
no_change,heterogeneous,27,M16,no_change_exp,false,false,0,7240713591891685400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01252610529728226,0.05787037037037052,0.01252610529728226,0.00819893505420287,3,3,0.0,0.0
consensus,heterogeneous,16,M21,cons_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,30,0.00905649862825791,0.08429293240079745,0.00001745544591699,0.00001379278463863,1,3,0.0,0.0
clustering,homogeneous,42,H21,clst_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03802967870017443,0.00000335465698496,0.00000012528150125,1,1,0.0,0.0
clustering,homogeneous,33,H15,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.05,0.3,0.0,0.0,0.05,0.2,0.0,0.0,15,0.00240269204389574,0.04589389410967032,0.00160017867390191,0.00103938926000891,2,3,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_speak,false,true,0,7240713591891685400.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00977608125904969,0.09978426253354998,0.00001743863940264,0.00000074634915028,1,3,0.0,0.0
consensus,heterogeneous,28,M18,cons_ndist_speak,false,true,0,7139002048363152400.0,0,0.5,0.0,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00977608125904969,0.10033132914313102,0.00000005530162147,0.00000004202954385,1,3,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
consensus,heterogeneous,26,M12,cons_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.4,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.07743260623146934,0.00000154907983638,0.00000000750419989,1,2,0.0,0.0
consensus,homogeneous,23,H11,cons_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.3,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.06800448655786452,0.00001359298557657,0.00000029045128264,1,4,0.0,0.0
consensus,heterogeneous,16,M21,cons_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,30,0.00905649862825791,0.08429293240079745,0.00001745544591699,0.00001379278463863,1,3,0.0,0.0
clustering,heterogeneous,21,M27,clst_ndist_speak,false,true,0,8636175130330607600.0,0,0.5,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.08286703963488048,0.00001903188722668,0.00000078224876844,1,4,0.0,0.0
consensus,heterogeneous,39,M35,cons_dist_nospeak,true,false,0,7240713591891685400.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.01380628072130774,0.10567580238343129,0.00002637870431825,0.0000183527520568,1,4,0.0,0.0
clustering,homogeneous,24,H12,clst_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.4,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00771504468878602,0.05820559575073576,0.00000001265099365,0.00000000001134794,1,3,0.0,0.0
clustering,homogeneous,42,H21,clst_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.2,0.6,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00128224062821502,0.03802967870017443,0.00000335465698496,0.00000012528150125,1,1,0.0,0.0
clustering,homogeneous,10,H5,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,15,0.00413376628943758,0.0741652366782077,0.00000001136592256,0.00000000001437602,1,3,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_speak,true,true,0,8636175130330607600.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20,0.00771504468878602,0.05449125312355597,0.00000199794782314,0.00000181226991229,1,3,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_speak,true,true,0,7139002048363152400.0,0,0.4,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20,0.00771504468878602,0.05813393641307955,0.00000219659818193,0.00000224497855088,1,3,0.0,0.0
consensus,heterogeneous,2,M2,cons_dist_nospeak,true,false,0,4692690466958798800.0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,30,0.03720528978052128,0.15269494515481408,0.00016452392607675,0.00016303237801049,1,4,0.0,0.0
clustering,homogeneous,7,H4,clst_dist_nospeak,true,false,0,7240713591891685400.0,0,0.05,0.4,0.0,0.0,0.2,0.0,0.0,0.0,25,0.00232084297839506,0.04638134567869395,0.0001017361910035,0.00004035379791925,2,2,0.0,0.0
clustering,homogeneous,24,H12,clst_ndist_speak,false,true,0,8636175130330607600.0,0,0.4,0.4,0.0,0.0,0.05,0.1,0.1,0.05,20,0.00771504468878602,0.05025088830641523,0.0000006563234169,0.00000059535171759,1,3,0.0,0.0
