model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,pro_count,seed,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
clustering,heterogeneous,25,M6,clst_dist_speak,true,true,0,6905470370856337400.0,0,0.05,0.2,0.0,0.0,0.2,0.3,0.0,0.0,15,0.02801205751790883,0.06642115308230113,0.02083762935495216,0.01166881931953263,3,3,0.0,0.0
clustering,homogeneous,42,H21,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.8,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00128224062821502,0.02319391129838111,0.00053053116490937,0.00027433445919993,1,1,0.0,0.0
no_change,heterogeneous,2,M2,no_change_exp,false,false,0,6905470370856337400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03720528978052128,0.04537037037037028,0.03720528978052128,0.02422844864540466,4,4,0.0,0.0
consensus,homogeneous,41,H20,cons_dist_speak,true,true,0,4398895106259038200.0,0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00048024369855967,0.0705698516760912,0.00000138322795087,0.00000008695352943,1,1,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,8803618445054126100.0,0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00771504468878602,0.05502783714079203,0.00183538347585932,0.00098931763918902,2,3,0.0,0.0
bipolarization,heterogeneous,12,M13,bipol_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.05,0.1,0.8,0.3,0.05,0.1,0.1,0.05,25,0.03278937715525453,0.05316360583152571,0.03203849732540816,0.02373028215397761,5,5,0.7000000000000001,0.0
bipolarization,heterogeneous,25,M6,bipol_ndist_nospeak,false,false,0,6905470370856337400.0,0,0.05,0.1,0.8,0.3,0.05,0.1,0.1,0.05,15,0.02801205751790883,0.02276234567901236,0.02801205751790883,0.01317176068815727,3,3,0.7000000000000001,0.0
no_change,heterogeneous,14,M15,no_change_exp,false,false,0,4692690466958798800.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04205246913580235,0.02458731638660266,0.015927688233501,5,5,0.0,0.0
no_change,heterogeneous,14,M15,no_change_exp,false,false,0,6905470370856337400.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04205246913580235,0.02458731638660266,0.015927688233501,5,5,0.0,0.0
consensus,heterogeneous,2,M2,cons_ndist_nospeak,false,false,0,7240713591891685400.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,55,0.03720528978052128,0.15735089308956668,0.00022628229325046,0.00008732415873293,1,4,0.0,0.0
clustering,homogeneous,42,H21,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.8,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00128224062821502,0.02319391129838111,0.00053053116490937,0.00027433445919993,1,1,0.0,0.0
clustering,heterogeneous,14,M15,clst_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.05,0.2,0.0,0.0,0.05,0.1,0.1,0.05,70,0.02458731638660266,0.11568874792284356,0.00009531330252827,0.00006194179130733,1,5,0.0,0.0
clustering,heterogeneous,18,M24,clst_dist_nospeak,true,false,0,7139002048363152400.0,0,0.05,0.2,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00943876457475996,0.1196583698513825,0.00062383114809651,0.00033711755291142,2,3,0.0,0.0
