model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,heterogeneous,55,2,2,0.3,0.8,0.0,0.2,1955192043019466750.0,15,0.1799262009433329,0.00000113256324519,0.00000070498444978,1,4,-0.8,2.0
consensus,heterogeneous,55,2,2,0.3,0.8,0.0,0.2,6701938032568429600.0,15,0.1799262009433329,0.00000113256324519,0.00000070498444978,1,4,-0.8,2.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,1885650141185056770.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,159318164985604096.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,5734041197354054700.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,2543141561580141600.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,2676241033099598800.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,8933356665710610400.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,2224848723475968000.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,5797746608050602000.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,2404130499205115900.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,2215649709189210110.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
consensus,homogeneous,22,0,6,0.1,0.8,0.8,0.3,1987827059225318400.0,25,0.0370205305637572,0.00002156625118518,0.0000158032328089,1,3,0.0,0.0
