model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,experiment_id,speaking_mode
no_change,heterogeneous,37,M34,235,1,3,3,0.75,0.5,0.20833333333333334,0.7777777777777782,0.0,0.648148148148148,0.03352094317986969,0.648148148148148,0.75,0.5416666666666666,0.3333333333333333,0.7222222222222218,0.22222222222222165,0.6099537037037034,0.5138888888888886,0.0,0.03819444444444464,0.10185185185185197,0.1064814814814814,0.3148148148148147,0.07407407407407374,0.4259259259259264,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,236,1,3,3,0.805555555555555,0.9166666666666666,0.20833333333333334,0.38888888888888834,0.44444444444444503,0.7569444444444443,0.03352094317986969,0.7569444444444443,0.805555555555555,0.7916666666666666,0.25,0.3333333333333333,0.44444444444444503,0.7280092592592592,0.525,0.0,0.02893518518518512,0.04861111111111072,0.03472222222222232,0.5069444444444443,0.423611111111111,0.3124999999999993,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,237,1,3,3,0.8611111111111116,0.8333333333333334,0.125,0.5,0.0,0.8194444444444446,0.03352094317986969,0.8194444444444446,0.9166666666666666,0.875,0.08333333333333333,0.555555555555555,0.0,0.841435185185185,0.486111111111111,0.0,0.02199074074074037,0.09722222222222199,0.05555555555555536,0.7361111111111113,0.2638888888888896,0.8194444444444446,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,238,0,3,3,0.5833333333333334,0.5416666666666666,0.9583333333333334,1.0,0.5,0.37152777777777773,0.03352094317986969,0.37152777777777773,0.6388888888888884,0.625,0.9166666666666666,1.0,0.3333333333333333,0.44097222222222215,0.7027777777777777,0.0,0.06944444444444442,0.26736111111111066,0.25347222222222227,0.5451388888888888,0.6284722222222223,0.03819444444444442,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,239,0,3,3,0.8611111111111116,1.0,0.5,0.8333333333333334,0.11111111111111167,0.7245370370370371,0.03352094317986969,0.7245370370370371,0.9722222222222218,1.0,0.5,0.7222222222222218,0.555555555555555,0.6967592592592592,0.7499999999999998,0.0,0.0277777777777779,0.24768518518518468,0.2754629629629629,0.2245370370370371,0.00231481481481532,0.16898148148148207,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,240,0,3,3,0.44444444444444503,0.5,1.0,1.0,0.27777777777777835,0.35648148148148157,0.03352094317986969,0.35648148148148157,0.5,0.5416666666666666,1.0,1.0,0.38888888888888834,0.3622685185185183,0.686111111111111,0.0,0.00578703703703676,0.14351851851851843,0.18518518518518506,0.6435185185185184,0.6435185185185184,0.03240740740740677,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,235,1,3,3,0.75,0.5,0.20833333333333334,0.7777777777777782,0.0,0.648148148148148,0.03352094317986969,0.648148148148148,0.75,0.5416666666666666,0.3333333333333333,0.7222222222222218,0.22222222222222165,0.6099537037037034,0.5138888888888886,0.0,0.03819444444444464,0.10185185185185197,0.1064814814814814,0.3148148148148147,0.07407407407407374,0.4259259259259264,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,236,1,3,3,0.805555555555555,0.9166666666666666,0.20833333333333334,0.38888888888888834,0.44444444444444503,0.7569444444444443,0.03352094317986969,0.7569444444444443,0.805555555555555,0.7916666666666666,0.25,0.3333333333333333,0.44444444444444503,0.7280092592592592,0.525,0.0,0.02893518518518512,0.04861111111111072,0.03472222222222232,0.5069444444444443,0.423611111111111,0.3124999999999993,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,237,1,3,3,0.8611111111111116,0.8333333333333334,0.125,0.5,0.0,0.8194444444444446,0.03352094317986969,0.8194444444444446,0.9166666666666666,0.875,0.08333333333333333,0.555555555555555,0.0,0.841435185185185,0.486111111111111,0.0,0.02199074074074037,0.09722222222222199,0.05555555555555536,0.7361111111111113,0.2638888888888896,0.8194444444444446,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,238,0,3,3,0.5833333333333334,0.5416666666666666,0.9583333333333334,1.0,0.5,0.37152777777777773,0.03352094317986969,0.37152777777777773,0.6388888888888884,0.625,0.9166666666666666,1.0,0.3333333333333333,0.44097222222222215,0.7027777777777777,0.0,0.06944444444444442,0.26736111111111066,0.25347222222222227,0.5451388888888888,0.6284722222222223,0.03819444444444442,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,239,0,3,3,0.8611111111111116,1.0,0.5,0.8333333333333334,0.11111111111111167,0.7245370370370371,0.03352094317986969,0.7245370370370371,0.9722222222222218,1.0,0.5,0.7222222222222218,0.555555555555555,0.6967592592592592,0.7499999999999998,0.0,0.0277777777777779,0.24768518518518468,0.2754629629629629,0.2245370370370371,0.00231481481481532,0.16898148148148207,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,240,0,3,3,0.44444444444444503,0.5,1.0,1.0,0.27777777777777835,0.35648148148148157,0.03352094317986969,0.35648148148148157,0.5,0.5416666666666666,1.0,1.0,0.38888888888888834,0.3622685185185183,0.686111111111111,0.0,0.00578703703703676,0.14351851851851843,0.18518518518518506,0.6435185185185184,0.6435185185185184,0.03240740740740677,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,192,0,0,4,0.5277777777777782,0.5416666666666666,0.9166666666666666,1.0,0.6111111111111116,0.3460648148148149,0.00370154361175412,0.3460648148148149,0.5,0.5,0.75,0.944444444444445,0.5,0.38425925925925913,0.6388888888888891,0.0,0.03819444444444425,0.15393518518518512,0.15393518518518512,0.4039351851851851,0.5983796296296301,0.15393518518518512,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,193,0,0,4,0.694444444444445,0.875,0.6666666666666666,0.8333333333333334,0.8888888888888884,0.49421296296296324,0.00370154361175412,0.49421296296296324,0.6388888888888884,0.7083333333333334,0.625,0.944444444444445,0.6666666666666666,0.4641203703703703,0.7166666666666667,0.0,0.03009259259259295,0.14467592592592515,0.21412037037037013,0.13078703703703676,0.45023148148148173,0.1724537037037034,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,194,0,0,4,0.6666666666666666,0.375,0.6666666666666666,0.8333333333333334,0.44444444444444503,0.4363425925925925,0.00370154361175412,0.4363425925925925,0.38888888888888834,0.375,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.34606481481481505,0.5666666666666667,0.0,0.09027777777777746,0.04745370370370416,0.0613425925925925,0.3553240740740741,0.39699074074074087,0.00810185185185253,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,195,0,0,4,0.6111111111111116,0.75,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.4953703703703704,0.00370154361175412,0.4953703703703704,0.5833333333333334,0.6666666666666666,0.625,0.6666666666666666,0.44444444444444503,0.5231481481481481,0.5972222222222223,0.0,0.02777777777777773,0.08796296296296297,0.17129629629629622,0.1296296296296296,0.17129629629629622,0.05092592592592537,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7240713591891685400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,235,1,3,3,0.75,0.5,0.20833333333333334,0.7777777777777782,0.0,0.648148148148148,0.03352094317986969,0.648148148148148,0.75,0.5416666666666666,0.3333333333333333,0.7222222222222218,0.22222222222222165,0.6099537037037034,0.5138888888888886,0.0,0.03819444444444464,0.10185185185185197,0.1064814814814814,0.3148148148148147,0.07407407407407374,0.4259259259259264,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4692690466958798800.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,236,1,3,3,0.805555555555555,0.9166666666666666,0.20833333333333334,0.38888888888888834,0.44444444444444503,0.7569444444444443,0.03352094317986969,0.7569444444444443,0.805555555555555,0.7916666666666666,0.25,0.3333333333333333,0.44444444444444503,0.7280092592592592,0.525,0.0,0.02893518518518512,0.04861111111111072,0.03472222222222232,0.5069444444444443,0.423611111111111,0.3124999999999993,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4692690466958798800.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,237,1,3,3,0.8611111111111116,0.8333333333333334,0.125,0.5,0.0,0.8194444444444446,0.03352094317986969,0.8194444444444446,0.9166666666666666,0.875,0.08333333333333333,0.555555555555555,0.0,0.841435185185185,0.486111111111111,0.0,0.02199074074074037,0.09722222222222199,0.05555555555555536,0.7361111111111113,0.2638888888888896,0.8194444444444446,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4692690466958798800.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,238,0,3,3,0.5833333333333334,0.5416666666666666,0.9583333333333334,1.0,0.5,0.37152777777777773,0.03352094317986969,0.37152777777777773,0.6388888888888884,0.625,0.9166666666666666,1.0,0.3333333333333333,0.44097222222222215,0.7027777777777777,0.0,0.06944444444444442,0.26736111111111066,0.25347222222222227,0.5451388888888888,0.6284722222222223,0.03819444444444442,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4692690466958798800.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,239,0,3,3,0.8611111111111116,1.0,0.5,0.8333333333333334,0.11111111111111167,0.7245370370370371,0.03352094317986969,0.7245370370370371,0.9722222222222218,1.0,0.5,0.7222222222222218,0.555555555555555,0.6967592592592592,0.7499999999999998,0.0,0.0277777777777779,0.24768518518518468,0.2754629629629629,0.2245370370370371,0.00231481481481532,0.16898148148148207,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4692690466958798800.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,240,0,3,3,0.44444444444444503,0.5,1.0,1.0,0.27777777777777835,0.35648148148148157,0.03352094317986969,0.35648148148148157,0.5,0.5416666666666666,1.0,1.0,0.38888888888888834,0.3622685185185183,0.686111111111111,0.0,0.00578703703703676,0.14351851851851843,0.18518518518518506,0.6435185185185184,0.6435185185185184,0.03240740740740677,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4692690466958798800.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,60,1,2,3,0.805555555555555,0.7083333333333334,0.5833333333333334,0.7777777777777782,0.44444444444444503,0.577546296296296,0.01932656035665295,0.577546296296296,0.75,0.6666666666666666,0.7083333333333334,0.7222222222222218,0.44444444444444503,0.5416666666666667,0.6583333333333334,0.0,0.03587962962962921,0.17245370370370405,0.08912037037037068,0.13078703703703742,0.14467592592592582,0.13310185185185092,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,61,1,2,3,1.0,0.9583333333333334,0.125,0.7222222222222218,0.16666666666666666,0.820601851851852,0.01932656035665295,0.820601851851852,1.0,0.9583333333333334,0.0,0.6666666666666666,0.0,0.8784722222222224,0.525,0.0,0.05787037037037046,0.17939814814814803,0.1377314814814814,0.820601851851852,0.15393518518518534,0.820601851851852,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,235,1,3,3,0.75,0.5,0.20833333333333334,0.7777777777777782,0.0,0.648148148148148,0.03352094317986969,0.648148148148148,0.75,0.5416666666666666,0.3333333333333333,0.7222222222222218,0.22222222222222165,0.6099537037037034,0.5138888888888886,0.0,0.03819444444444464,0.10185185185185197,0.1064814814814814,0.3148148148148147,0.07407407407407374,0.4259259259259264,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,62,0,2,3,0.9166666666666666,0.9583333333333334,0.5833333333333334,1.0,0.6666666666666666,0.59375,0.01932656035665295,0.59375,0.694444444444445,0.9583333333333334,0.6666666666666666,1.0,0.555555555555555,0.5428240740740742,0.775,0.0,0.05092592592592582,0.10069444444444497,0.36458333333333337,0.07291666666666663,0.40625,0.03819444444444497,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,192,0,0,4,0.5277777777777782,0.5416666666666666,0.9166666666666666,1.0,0.6111111111111116,0.3460648148148149,0.00370154361175412,0.3460648148148149,0.5,0.5,0.75,0.944444444444445,0.5,0.38425925925925913,0.6388888888888891,0.0,0.03819444444444425,0.15393518518518512,0.15393518518518512,0.4039351851851851,0.5983796296296301,0.15393518518518512,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,235,1,3,3,0.75,0.5,0.20833333333333334,0.7777777777777782,0.0,0.648148148148148,0.03352094317986969,0.648148148148148,0.75,0.5416666666666666,0.3333333333333333,0.7222222222222218,0.22222222222222165,0.6099537037037034,0.5138888888888886,0.0,0.03819444444444464,0.10185185185185197,0.1064814814814814,0.3148148148148147,0.07407407407407374,0.4259259259259264,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,63,0,2,3,0.5277777777777782,0.5416666666666666,0.625,0.6111111111111116,0.5,0.4780092592592593,0.01932656035665295,0.4780092592592593,0.5833333333333334,0.625,0.6666666666666666,0.6666666666666666,0.555555555555555,0.48726851851851855,0.6194444444444442,0.0,0.00925925925925924,0.10532407407407407,0.1469907407407407,0.18865740740740733,0.18865740740740733,0.07754629629629572,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,236,1,3,3,0.805555555555555,0.9166666666666666,0.20833333333333334,0.38888888888888834,0.44444444444444503,0.7569444444444443,0.03352094317986969,0.7569444444444443,0.805555555555555,0.7916666666666666,0.25,0.3333333333333333,0.44444444444444503,0.7280092592592592,0.525,0.0,0.02893518518518512,0.04861111111111072,0.03472222222222232,0.5069444444444443,0.423611111111111,0.3124999999999993,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,60,1,2,3,0.805555555555555,0.7083333333333334,0.5833333333333334,0.7777777777777782,0.44444444444444503,0.577546296296296,0.01932656035665295,0.577546296296296,0.75,0.6666666666666666,0.7083333333333334,0.7222222222222218,0.44444444444444503,0.5416666666666667,0.6583333333333334,0.0,0.03587962962962921,0.17245370370370405,0.08912037037037068,0.13078703703703742,0.14467592592592582,0.13310185185185092,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,60,1,2,3,0.805555555555555,0.7083333333333334,0.5833333333333334,0.7777777777777782,0.44444444444444503,0.577546296296296,0.01932656035665295,0.577546296296296,0.75,0.6666666666666666,0.7083333333333334,0.7222222222222218,0.44444444444444503,0.5416666666666667,0.6583333333333334,0.0,0.03587962962962921,0.17245370370370405,0.08912037037037068,0.13078703703703742,0.14467592592592582,0.13310185185185092,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,109591146466576384.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,64,0,2,3,0.4166666666666667,0.6666666666666666,0.875,0.8888888888888884,0.38888888888888834,0.4120370370370372,0.01932656035665295,0.4120370370370372,0.555555555555555,0.7916666666666666,0.875,0.8888888888888884,0.27777777777777835,0.49652777777777773,0.6777777777777777,0.0,0.08449074074074053,0.14351851851851782,0.37962962962962943,0.4629629629629628,0.4768518518518512,0.13425925925925886,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,236,1,3,3,0.805555555555555,0.9166666666666666,0.20833333333333334,0.38888888888888834,0.44444444444444503,0.7569444444444443,0.03352094317986969,0.7569444444444443,0.805555555555555,0.7916666666666666,0.25,0.3333333333333333,0.44444444444444503,0.7280092592592592,0.525,0.0,0.02893518518518512,0.04861111111111072,0.03472222222222232,0.5069444444444443,0.423611111111111,0.3124999999999993,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,237,1,3,3,0.8611111111111116,0.8333333333333334,0.125,0.5,0.0,0.8194444444444446,0.03352094317986969,0.8194444444444446,0.9166666666666666,0.875,0.08333333333333333,0.555555555555555,0.0,0.841435185185185,0.486111111111111,0.0,0.02199074074074037,0.09722222222222199,0.05555555555555536,0.7361111111111113,0.2638888888888896,0.8194444444444446,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,193,0,0,4,0.694444444444445,0.875,0.6666666666666666,0.8333333333333334,0.8888888888888884,0.49421296296296324,0.00370154361175412,0.49421296296296324,0.6388888888888884,0.7083333333333334,0.625,0.944444444444445,0.6666666666666666,0.4641203703703703,0.7166666666666667,0.0,0.03009259259259295,0.14467592592592515,0.21412037037037013,0.13078703703703676,0.45023148148148173,0.1724537037037034,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,61,1,2,3,1.0,0.9583333333333334,0.125,0.7222222222222218,0.16666666666666666,0.820601851851852,0.01932656035665295,0.820601851851852,1.0,0.9583333333333334,0.0,0.6666666666666666,0.0,0.8784722222222224,0.525,0.0,0.05787037037037046,0.17939814814814803,0.1377314814814814,0.820601851851852,0.15393518518518534,0.820601851851852,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,61,1,2,3,1.0,0.9583333333333334,0.125,0.7222222222222218,0.16666666666666666,0.820601851851852,0.01932656035665295,0.820601851851852,1.0,0.9583333333333334,0.0,0.6666666666666666,0.0,0.8784722222222224,0.525,0.0,0.05787037037037046,0.17939814814814803,0.1377314814814814,0.820601851851852,0.15393518518518534,0.820601851851852,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,109591146466576384.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,238,0,3,3,0.5833333333333334,0.5416666666666666,0.9583333333333334,1.0,0.5,0.37152777777777773,0.03352094317986969,0.37152777777777773,0.6388888888888884,0.625,0.9166666666666666,1.0,0.3333333333333333,0.44097222222222215,0.7027777777777777,0.0,0.06944444444444442,0.26736111111111066,0.25347222222222227,0.5451388888888888,0.6284722222222223,0.03819444444444442,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,237,1,3,3,0.8611111111111116,0.8333333333333334,0.125,0.5,0.0,0.8194444444444446,0.03352094317986969,0.8194444444444446,0.9166666666666666,0.875,0.08333333333333333,0.555555555555555,0.0,0.841435185185185,0.486111111111111,0.0,0.02199074074074037,0.09722222222222199,0.05555555555555536,0.7361111111111113,0.2638888888888896,0.8194444444444446,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,194,0,0,4,0.6666666666666666,0.375,0.6666666666666666,0.8333333333333334,0.44444444444444503,0.4363425925925925,0.00370154361175412,0.4363425925925925,0.38888888888888834,0.375,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.34606481481481505,0.5666666666666667,0.0,0.09027777777777746,0.04745370370370416,0.0613425925925925,0.3553240740740741,0.39699074074074087,0.00810185185185253,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,62,0,2,3,0.9166666666666666,0.9583333333333334,0.5833333333333334,1.0,0.6666666666666666,0.59375,0.01932656035665295,0.59375,0.694444444444445,0.9583333333333334,0.6666666666666666,1.0,0.555555555555555,0.5428240740740742,0.775,0.0,0.05092592592592582,0.10069444444444497,0.36458333333333337,0.07291666666666663,0.40625,0.03819444444444497,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,239,0,3,3,0.8611111111111116,1.0,0.5,0.8333333333333334,0.11111111111111167,0.7245370370370371,0.03352094317986969,0.7245370370370371,0.9722222222222218,1.0,0.5,0.7222222222222218,0.555555555555555,0.6967592592592592,0.7499999999999998,0.0,0.0277777777777779,0.24768518518518468,0.2754629629629629,0.2245370370370371,0.00231481481481532,0.16898148148148207,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,238,0,3,3,0.5833333333333334,0.5416666666666666,0.9583333333333334,1.0,0.5,0.37152777777777773,0.03352094317986969,0.37152777777777773,0.6388888888888884,0.625,0.9166666666666666,1.0,0.3333333333333333,0.44097222222222215,0.7027777777777777,0.0,0.06944444444444442,0.26736111111111066,0.25347222222222227,0.5451388888888888,0.6284722222222223,0.03819444444444442,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,62,0,2,3,0.9166666666666666,0.9583333333333334,0.5833333333333334,1.0,0.6666666666666666,0.59375,0.01932656035665295,0.59375,0.694444444444445,0.9583333333333334,0.6666666666666666,1.0,0.555555555555555,0.5428240740740742,0.775,0.0,0.05092592592592582,0.10069444444444497,0.36458333333333337,0.07291666666666663,0.40625,0.03819444444444497,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,109591146466576384.0,15,false,no_change_exp,false
no_change,homogeneous,29,H14,195,0,0,4,0.6111111111111116,0.75,0.7916666666666666,0.8333333333333334,0.44444444444444503,0.4953703703703704,0.00370154361175412,0.4953703703703704,0.5833333333333334,0.6666666666666666,0.625,0.6666666666666666,0.44444444444444503,0.5231481481481481,0.5972222222222223,0.0,0.02777777777777773,0.08796296296296297,0.17129629629629622,0.1296296296296296,0.17129629629629622,0.05092592592592537,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7139002048363152400.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,63,0,2,3,0.5277777777777782,0.5416666666666666,0.625,0.6111111111111116,0.5,0.4780092592592593,0.01932656035665295,0.4780092592592593,0.5833333333333334,0.625,0.6666666666666666,0.6666666666666666,0.555555555555555,0.48726851851851855,0.6194444444444442,0.0,0.00925925925925924,0.10532407407407407,0.1469907407407407,0.18865740740740733,0.18865740740740733,0.07754629629629572,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,240,0,3,3,0.44444444444444503,0.5,1.0,1.0,0.27777777777777835,0.35648148148148157,0.03352094317986969,0.35648148148148157,0.5,0.5416666666666666,1.0,1.0,0.38888888888888834,0.3622685185185183,0.686111111111111,0.0,0.00578703703703676,0.14351851851851843,0.18518518518518506,0.6435185185185184,0.6435185185185184,0.03240740740740677,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,239,0,3,3,0.8611111111111116,1.0,0.5,0.8333333333333334,0.11111111111111167,0.7245370370370371,0.03352094317986969,0.7245370370370371,0.9722222222222218,1.0,0.5,0.7222222222222218,0.555555555555555,0.6967592592592592,0.7499999999999998,0.0,0.0277777777777779,0.24768518518518468,0.2754629629629629,0.2245370370370371,0.00231481481481532,0.16898148148148207,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,63,0,2,3,0.5277777777777782,0.5416666666666666,0.625,0.6111111111111116,0.5,0.4780092592592593,0.01932656035665295,0.4780092592592593,0.5833333333333334,0.625,0.6666666666666666,0.6666666666666666,0.555555555555555,0.48726851851851855,0.6194444444444442,0.0,0.00925925925925924,0.10532407407407407,0.1469907407407407,0.18865740740740733,0.18865740740740733,0.07754629629629572,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,109591146466576384.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,64,0,2,3,0.4166666666666667,0.6666666666666666,0.875,0.8888888888888884,0.38888888888888834,0.4120370370370372,0.01932656035665295,0.4120370370370372,0.555555555555555,0.7916666666666666,0.875,0.8888888888888884,0.27777777777777835,0.49652777777777773,0.6777777777777777,0.0,0.08449074074074053,0.14351851851851782,0.37962962962962943,0.4629629629629628,0.4768518518518512,0.13425925925925886,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,5702577027890589700.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,240,0,3,3,0.44444444444444503,0.5,1.0,1.0,0.27777777777777835,0.35648148148148157,0.03352094317986969,0.35648148148148157,0.5,0.5416666666666666,1.0,1.0,0.38888888888888834,0.3622685185185183,0.686111111111111,0.0,0.00578703703703676,0.14351851851851843,0.18518518518518506,0.6435185185185184,0.6435185185185184,0.03240740740740677,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,4398895106259038200.0,15,false,no_change_exp,false
no_change,heterogeneous,11,M10,64,0,2,3,0.4166666666666667,0.6666666666666666,0.875,0.8888888888888884,0.38888888888888834,0.4120370370370372,0.01932656035665295,0.4120370370370372,0.555555555555555,0.7916666666666666,0.875,0.8888888888888884,0.27777777777777835,0.49652777777777773,0.6777777777777777,0.0,0.08449074074074053,0.14351851851851782,0.37962962962962943,0.4629629629629628,0.4768518518518512,0.13425925925925886,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,109591146466576384.0,15,false,no_change_exp,false
no_change,heterogeneous,37,M34,235,1,3,3,0.75,0.5,0.20833333333333334,0.7777777777777782,0.0,0.648148148148148,0.03352094317986969,0.648148148148148,0.75,0.5416666666666666,0.3333333333333333,0.7222222222222218,0.22222222222222165,0.6099537037037034,0.5138888888888886,0.0,0.03819444444444464,0.10185185185185197,0.1064814814814814,0.3148148148148147,0.07407407407407374,0.4259259259259264,0.2,0.5,0.6,0.1,0.2,0.5,0.6,0.1,7128893484183252000.0,15,false,no_change_exp,false
