model_type,current_condition,selected_debate_id,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.5056665446415071,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.07048135945632178,0.11214802612298874,0.08899987797484038,0.49433345535849293,0.36933345535849293,0.49433345535849293,0.38322234424738133,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,115109577693645824.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.5000455151808909,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.1667121818475576,0.14587884851422422,0.08328781815244246,0.33328781815244246,0.4999544848191091,0.4999544848191091,0.4999544848191091,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,115109577693645824.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.47753006256809544,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.31645141891338585,0.3650625300244971,0.46691438187634954,0.35580327076523793,0.47753006256809544,0.13358104854301617,0.47753006256809544,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,2595646474777646100.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.47217428016423824,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.29750164576168747,0.31370534946539186,0.38893683094687337,0.48615905316909513,0.01384094683090492,0.02772983571979321,0.3610631690531266,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,2595646474777646100.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.47457785520180207,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.03939267001661678,0.08105933668328374,0.05791118853513538,0.5254221447981979,0.40042214479819793,0.5254221447981979,0.4143110336870863,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,2595646474777646100.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.46991180961017237,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.13657847627683906,0.11574514294350569,0.113421523723161,0.363421523723161,0.5300881903898276,0.5300881903898276,0.5300881903898276,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,2595646474777646100.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.4847200061250182,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.3092614753564631,0.35787258646757436,0.4597244383194268,0.34861332720831517,0.4847200061250182,0.1263911049860934,0.4847200061250182,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,1285926408638267390.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.48247375573393825,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.28720217019198746,0.30340587389569185,0.37863735537717336,0.4758595775993951,0.02414042240060493,0.03802931128949322,0.3713626446228266,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,1285926408638267390.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.48058478047486297,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.04539959528967769,0.08706626195634465,0.06391811380819629,0.519415219525137,0.39441521952513703,0.519415219525137,0.4083041084140254,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,1285926408638267390.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.47758307220898716,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.14424973887565384,0.12341640554232047,0.10575026112434621,0.3557502611243462,0.5224169277910129,0.5224169277910129,0.5224169277910129,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,1285926408638267390.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.4896058961559652,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.30437558532551606,0.35298669643662733,0.45483854828847975,0.34372743717736814,0.4896058961559652,0.12150521495514638,0.4896058961559652,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,22746047218290688.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.48729091999868007,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.28238500592724564,0.29858870963095,0.37382019111243153,0.4710424133346533,0.02895758666534676,0.04284647555423504,0.3761798088875684,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,22746047218290688.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.4889297955375377,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.0537446103523524,0.09541127701901936,0.072263128870871,0.5110702044624623,0.3860702044624623,0.5110702044624623,0.3999590933513507,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,22746047218290688.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.47550939934205316,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.14217606600871985,0.12134273267538648,0.10782393399128021,0.3578239339912802,0.5244906006579468,0.5244906006579468,0.5244906006579468,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,22746047218290688.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.49995575089534666,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.2940257305861346,0.3426368416972459,0.4444886935490983,0.3333775824379867,0.49995575089534666,0.11115536021576494,0.49995575089534666,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,256029315321952256.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.498915019762396,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.2707609061635297,0.2869646098672341,0.3621960913487156,0.4594183135709374,0.04058168642906268,0.05447057531795096,0.38780390865128433,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,256029315321952256.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.49739260022301984,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.06220741503783456,0.10387408170450152,0.08072593355635316,0.5026073997769802,0.37760739977698016,0.5026073997769802,0.39149628866586855,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,256029315321952256.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.4867872963059627,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.15345396297262937,0.132620629639296,0.09654603702737069,0.3465460370273707,0.5132127036940373,0.5132127036940373,0.5132127036940373,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,256029315321952256.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.46075001658311243,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.33323146489836886,0.38184257600948013,0.48369442786133254,0.37258331675022094,0.46075001658311243,0.15036109452799917,0.46075001658311243,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,360045816003429380.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.4557410273433484,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.3139348985825773,0.33013860228628167,0.4053700837677632,0.5025923059899849,0.00259230598998489,0.0112965828989034,0.34462991623223677,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,360045816003429380.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.4606022181422688,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.02541703295708353,0.06708369962375049,0.04393555147560213,0.5393977818577311,0.4143977818577312,0.5393977818577311,0.4282866707466196,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,360045816003429380.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.45054783417456706,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.11721450084123375,0.09638116750790038,0.1327854991587663,0.3827854991587663,0.549452165825433,0.549452165825433,0.549452165825433,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,360045816003429380.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.5343591179165699,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.2596223635649114,0.3082334746760227,0.4100853265278751,0.2989742154167635,0.5343591179165699,0.07675199319454173,0.5343591179165699,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,1831297316135118850.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.5221543070398729,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.24752161888605284,0.2637253225897572,0.33895680407123874,0.4361790262934605,0.06382097370653955,0.07770986259542784,0.4110431959287612,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,1831297316135118850.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.5295542579551317,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.09436907276994638,0.13603573943661335,0.11288759128846498,0.47044574204486833,0.34544574204486833,0.47044574204486833,0.3593346309337567,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,1831297316135118850.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.5176566650723303,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.184323331738997,0.16348999840566364,0.06567666826100305,0.31567666826100305,0.4823433349276697,0.4823433349276697,0.4823433349276697,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,1831297316135118850.0,15
consensus,heterogeneous,25,126,1,2,2,0.9722222222222218,0.8333333333333334,0.16666666666666666,0.7777777777777782,0.0,0.7939814814814813,0.5211551252659449,0.944444444444445,0.8333333333333334,0.0,0.6111111111111116,0.0,0.8425925925925926,0.477777777777778,-0.2728263562155364,0.3214374673266477,0.4232893191785001,0.3121782080673885,0.5211551252659449,0.08995598584516673,0.5211551252659449,0.5029684412709559,0.573739527833793,0.7326764946367537,0.4394874761515646,0.5,0.5,0.6,0.3,2787618399357031400.0,15
consensus,heterogeneous,25,127,1,2,2,0.805555555555555,0.9583333333333334,0.4166666666666667,0.44444444444444503,0.16666666666666666,0.7696759259259257,0.5213558104434171,0.8611111111111116,0.9583333333333334,0.4583333333333333,0.44444444444444503,0.11111111111111167,0.7858796296296301,0.5666666666666671,-0.24832011548250865,0.26452381918621304,0.33975530066769455,0.4369775228899163,0.06302247711008374,0.07691136599897203,0.4102446993323054,0.8104404181991616,0.49175198800314057,0.9318519132591666,0.2761257546759051,0.5,0.5,0.6,0.3,2787618399357031400.0,15
consensus,heterogeneous,25,128,0,2,2,0.5833333333333334,1.0,0.875,1.0,0.8888888888888884,0.4351851851851853,0.5169964338313361,0.4166666666666667,1.0,0.875,1.0,0.8888888888888884,0.3935185185185183,0.836111111111111,0.0818112486461508,0.12347791531281777,0.1003297671646694,0.4830035661686639,0.3580035661686639,0.4830035661686639,0.3718924550575523,0.4236494748948889,0.4680848644635212,0.4897787060881273,0.2946731116103196,0.5,0.5,0.6,0.3,2787618399357031400.0,15
consensus,heterogeneous,25,129,0,2,2,0.4166666666666667,0.8333333333333334,0.875,1.0,1.0,0.3333333333333333,0.5063597447364158,0.5833333333333334,0.8333333333333334,1.0,1.0,1.0,0.3541666666666667,0.8833333333333334,0.17302641140308245,0.15219307806974908,0.07697358859691761,0.3269735885969176,0.49364025526358424,0.49364025526358424,0.49364025526358424,0.23385952101442958,0.5122624244729361,0.7243735900599356,0.32995191285067144,0.5,0.5,0.6,0.3,2787618399357031400.0,15
consensus,heterogeneous,42,203,1,2,2,0.8611111111111116,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7858796296296299,0.5889919779527902,0.8888888888888884,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7928240740740741,0.5722222222222221,-0.19688765167683964,0.20383209612128383,0.29989691093609816,0.36934135538054313,0.46399197795279024,0.24434135538054313,0.5334364223972352,0.20148422063547794,0.6,0.6,0.5789749523031291,0.2,0.6,0.6,0.3,5702577027890589700.0,15
consensus,heterogeneous,42,204,1,2,2,0.75,0.9583333333333334,0.25,0.44444444444444503,0.0,0.8113425925925926,0.576241165088949,0.805555555555555,0.9583333333333334,0.3333333333333333,0.38888888888888834,0.16666666666666666,0.7928240740740741,0.5305555555555553,-0.2351014275036436,0.2165829089851251,0.22931439046660607,0.3820921682443844,0.24290783175561564,0.18735227620006062,0.40957449842228233,0.35522020909958085,0.6,0.6,0.25225150935181023,0.2,0.6,0.6,0.3,5702577027890589700.0,15
consensus,heterogeneous,42,205,0,2,2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.944444444444445,0.7777777777777782,0.3518518518518517,0.5364474064745124,0.6388888888888884,0.5,0.5833333333333334,1.0,0.8333333333333334,0.3819444444444442,0.711111111111111,0.1845955546226607,0.1545029620300682,0.102441482414376,0.03644740647451239,0.04688592685882098,0.4635525935254876,0.296885926858821,0.16182473744744447,0.6,0.6,0.2893462232206393,0.2,0.6,0.6,0.3,5702577027890589700.0,15
consensus,heterogeneous,42,206,0,2,2,0.6111111111111116,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5034722222222222,0.5383637674505044,0.5833333333333334,0.9166666666666666,0.375,0.7222222222222218,0.38888888888888834,0.627314814814815,0.5972222222222221,0.03489154522828219,0.08895104736431059,0.04496956588282897,0.3783028992161622,0.1633637674505044,0.18385845477171736,0.14947487856161606,0.0669297605072148,0.6,0.6,0.3599038257013428,0.2,0.6,0.6,0.3,5702577027890589700.0,15
consensus,heterogeneous,42,203,1,2,2,0.8611111111111116,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7858796296296299,0.6073977313221595,0.8888888888888884,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7928240740740741,0.5722222222222221,-0.1784818983074704,0.1854263427519146,0.28149115756672893,0.3509356020111739,0.48239773132215946,0.2259356020111739,0.5518421757666044,0.20148422063547794,0.6,0.6,0.5789749523031291,0.2,0.6,0.6,0.3,7139002048363152400.0,15
consensus,heterogeneous,42,204,1,2,2,0.75,0.9583333333333334,0.25,0.44444444444444503,0.0,0.8113425925925926,0.5730109855984662,0.805555555555555,0.9583333333333334,0.3333333333333333,0.38888888888888834,0.16666666666666666,0.7928240740740741,0.5305555555555553,-0.23833160699412637,0.21981308847560788,0.23254456995708883,0.3853223477348672,0.23967765226513288,0.18412209670957785,0.40634431893179956,0.35522020909958085,0.6,0.6,0.25225150935181023,0.2,0.6,0.6,0.3,7139002048363152400.0,15
consensus,heterogeneous,42,205,0,2,2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.944444444444445,0.7777777777777782,0.3518518518518517,0.5222472623876907,0.6388888888888884,0.5,0.5833333333333334,1.0,0.8333333333333334,0.3819444444444442,0.711111111111111,0.170395410535839,0.1403028179432465,0.11664162650119769,0.0222472623876907,0.06108607094564267,0.4777527376123093,0.31108607094564267,0.16182473744744447,0.6,0.6,0.2893462232206393,0.2,0.6,0.6,0.3,7139002048363152400.0,15
consensus,heterogeneous,42,206,0,2,2,0.6111111111111116,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5034722222222222,0.5517892945477425,0.5833333333333334,0.9166666666666666,0.375,0.7222222222222218,0.38888888888888834,0.627314814814815,0.5972222222222221,0.04831707232552029,0.07552552026707249,0.03154403878559087,0.3648773721189241,0.1767892945477425,0.17043292767447926,0.16290040565885416,0.0669297605072148,0.6,0.6,0.3599038257013428,0.2,0.6,0.6,0.3,7139002048363152400.0,15
consensus,heterogeneous,42,203,1,2,2,0.8611111111111116,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7858796296296299,0.5758776481986962,0.8888888888888884,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7928240740740741,0.5722222222222221,-0.21000198143093363,0.21694642587537782,0.31301124069019215,0.3824556851346371,0.45087764819869625,0.2574556851346371,0.5203220926431412,0.20148422063547794,0.6,0.6,0.5789749523031291,0.2,0.6,0.6,0.3,7240713591891685400.0,15
consensus,heterogeneous,42,204,1,2,2,0.75,0.9583333333333334,0.25,0.44444444444444503,0.0,0.8113425925925926,0.5517788933707527,0.805555555555555,0.9583333333333334,0.3333333333333333,0.38888888888888834,0.16666666666666666,0.7928240740740741,0.5305555555555553,-0.25956369922183986,0.24104518070332137,0.2537766621848023,0.40655443996258067,0.21844556003741938,0.16289000448186436,0.38511222670408607,0.35522020909958085,0.6,0.6,0.25225150935181023,0.2,0.6,0.6,0.3,7240713591891685400.0,15
consensus,heterogeneous,42,205,0,2,2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.944444444444445,0.7777777777777782,0.3518518518518517,0.5298692328877339,0.6388888888888884,0.5,0.5833333333333334,1.0,0.8333333333333334,0.3819444444444442,0.711111111111111,0.17801738103588222,0.1479247884432897,0.10901965600115449,0.02986923288773391,0.05346410044559946,0.4701307671122661,0.30346410044559946,0.16182473744744447,0.6,0.6,0.2893462232206393,0.2,0.6,0.6,0.3,7240713591891685400.0,15
consensus,heterogeneous,42,206,0,2,2,0.6111111111111116,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5034722222222222,0.5300711298207696,0.5833333333333334,0.9166666666666666,0.375,0.7222222222222218,0.38888888888888834,0.627314814814815,0.5972222222222221,0.02659890759854744,0.09724368499404534,0.05326220351256372,0.386595536845897,0.15507112982076965,0.19215109240145212,0.1411822409318813,0.0669297605072148,0.6,0.6,0.3599038257013428,0.2,0.6,0.6,0.3,7240713591891685400.0,15
consensus,heterogeneous,42,203,1,2,2,0.8611111111111116,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7858796296296299,0.5857313296307259,0.8888888888888884,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7928240740740741,0.5722222222222221,-0.20014829999890393,0.20709274444334813,0.30315755925816246,0.37260200370260743,0.46073132963072594,0.24760200370260743,0.5301757740751709,0.20148422063547794,0.6,0.6,0.5789749523031291,0.2,0.6,0.6,0.3,1841142524168585220.0,15
consensus,heterogeneous,42,203,1,2,2,0.8611111111111116,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7858796296296299,0.5926129589697293,0.8888888888888884,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7928240740740741,0.5722222222222221,-0.19326667065990055,0.20021111510434475,0.2962759299191591,0.36572037436360405,0.4676129589697293,0.24072037436360405,0.5370574034141743,0.20148422063547794,0.6,0.6,0.5789749523031291,0.2,0.6,0.6,0.3,6905470370856337400.0,15
consensus,heterogeneous,42,204,1,2,2,0.75,0.9583333333333334,0.25,0.44444444444444503,0.0,0.8113425925925926,0.5606680620655513,0.805555555555555,0.9583333333333334,0.3333333333333333,0.38888888888888834,0.16666666666666666,0.7928240740740741,0.5305555555555553,-0.25067453052704125,0.23215601200852276,0.24488749349000372,0.39766527126778206,0.227334728732218,0.17177917317666297,0.3940013953988847,0.35522020909958085,0.6,0.6,0.25225150935181023,0.2,0.6,0.6,0.3,1841142524168585220.0,15
consensus,heterogeneous,42,204,1,2,2,0.75,0.9583333333333334,0.25,0.44444444444444503,0.0,0.8113425925925926,0.6035024614271732,0.805555555555555,0.9583333333333334,0.3333333333333333,0.38888888888888834,0.16666666666666666,0.7928240740740741,0.5305555555555553,-0.20784013116541933,0.18932161264690084,0.2020530941283818,0.35483087190616014,0.2701691280938399,0.2146135725382849,0.4368357947605066,0.35522020909958085,0.6,0.6,0.25225150935181023,0.2,0.6,0.6,0.3,6905470370856337400.0,15
consensus,heterogeneous,42,205,0,2,2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.944444444444445,0.7777777777777782,0.3518518518518517,0.5179210003287302,0.6388888888888884,0.5,0.5833333333333334,1.0,0.8333333333333334,0.3819444444444442,0.711111111111111,0.16606914847687854,0.13597655588428603,0.12096788856015817,0.01792100032873023,0.06541233300460314,0.48207899967126977,0.31541233300460314,0.16182473744744447,0.6,0.6,0.2893462232206393,0.2,0.6,0.6,0.3,1841142524168585220.0,15
consensus,heterogeneous,42,205,0,2,2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.944444444444445,0.7777777777777782,0.3518518518518517,0.5394778122336171,0.6388888888888884,0.5,0.5833333333333334,1.0,0.8333333333333334,0.3819444444444442,0.711111111111111,0.18762596038176543,0.15753336778917293,0.09941107665527127,0.03947781223361713,0.04385552109971624,0.4605221877663829,0.29385552109971624,0.16182473744744447,0.6,0.6,0.2893462232206393,0.2,0.6,0.6,0.3,6905470370856337400.0,15
consensus,heterogeneous,42,206,0,2,2,0.6111111111111116,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5034722222222222,0.5374260280400622,0.5833333333333334,0.9166666666666666,0.375,0.7222222222222218,0.38888888888888834,0.627314814814815,0.5972222222222221,0.03395380581784002,0.08988878677475276,0.04590730529327114,0.3792406386266044,0.16242602804006223,0.18479619418215953,0.1485371391511739,0.0669297605072148,0.6,0.6,0.3599038257013428,0.2,0.6,0.6,0.3,1841142524168585220.0,15
consensus,heterogeneous,42,206,0,2,2,0.6111111111111116,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5034722222222222,0.5433093923648161,0.5833333333333334,0.9166666666666666,0.375,0.7222222222222218,0.38888888888888834,0.627314814814815,0.5972222222222221,0.03983717014259391,0.08400542244999887,0.04002394096851725,0.3733572743018505,0.16830939236481612,0.17891282985740564,0.15442050347592778,0.0669297605072148,0.6,0.6,0.3599038257013428,0.2,0.6,0.6,0.3,6905470370856337400.0,15
consensus,heterogeneous,42,203,1,2,2,0.8611111111111116,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7858796296296299,0.5921869707631481,0.8888888888888884,0.9583333333333334,0.125,0.8333333333333334,0.05555555555555499,0.7928240740740741,0.5722222222222221,-0.1936926588664818,0.200637103310926,0.2967019181257403,0.3661463625701853,0.4671869707631481,0.2411463625701853,0.536631415207593,0.20148422063547794,0.6,0.6,0.5789749523031291,0.2,0.6,0.6,0.3,4398895106259038200.0,15
consensus,heterogeneous,42,204,1,2,2,0.75,0.9583333333333334,0.25,0.44444444444444503,0.0,0.8113425925925926,0.5614049260361498,0.805555555555555,0.9583333333333334,0.3333333333333333,0.38888888888888834,0.16666666666666666,0.7928240740740741,0.5305555555555553,-0.24993766655644278,0.2314191480379243,0.24415062951940525,0.3969284072971836,0.22807159270281646,0.17251603714726144,0.39473825936948315,0.35522020909958085,0.6,0.6,0.25225150935181023,0.2,0.6,0.6,0.3,4398895106259038200.0,15
consensus,heterogeneous,42,205,0,2,2,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.944444444444445,0.7777777777777782,0.3518518518518517,0.5058817173735976,0.6388888888888884,0.5,0.5833333333333334,1.0,0.8333333333333334,0.3819444444444442,0.711111111111111,0.15402986552174586,0.12393727292915335,0.13300717151529085,0.00588171737359755,0.07745161595973582,0.49411828262640245,0.3274516159597358,0.16182473744744447,0.6,0.6,0.2893462232206393,0.2,0.6,0.6,0.3,4398895106259038200.0,15
consensus,heterogeneous,42,206,0,2,2,0.6111111111111116,0.7916666666666666,0.5833333333333334,0.8333333333333334,0.6666666666666666,0.5034722222222222,0.5286420856032056,0.5833333333333334,0.9166666666666666,0.375,0.7222222222222218,0.38888888888888834,0.627314814814815,0.5972222222222221,0.02516986338098337,0.09867272921160941,0.05469124773012779,0.38802458106346105,0.15364208560320558,0.19358013661901619,0.13975319671431724,0.0669297605072148,0.6,0.6,0.3599038257013428,0.2,0.6,0.6,0.3,4398895106259038200.0,15
