model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,7924300342041792500.0,15,0.05410472283187567,0.00400645848018169,0.00291191679894832,3,3,-0.6000000000000001,0.3333333333333333
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,3407647030800275500.0,15,0.05845459811629514,0.00371821739329316,0.00289765711445708,3,3,-0.6000000000000001,0.3333333333333333
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,360045816003429380.0,15,0.04855641985408073,0.00454568588725044,0.00293001626698735,3,3,-0.6000000000000001,0.3333333333333333
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,7139002048363152400.0,15,0.19340559241359156,0.00109261203356422,0.00070210341931882,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,7240713591891685400.0,15,0.2076780256652233,0.0015995361799776,0.00105935129582285,2,3,-0.8,0.75
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,22746047218290688.0,15,0.05379876831859587,0.00407383191255265,0.00287713014534703,3,3,-0.6000000000000001,0.3333333333333333
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,1831297316135118850.0,15,0.0503287970766577,0.00427760680441227,0.00304353277986626,3,3,-0.6000000000000001,0.3333333333333333
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4398895106259038200.0,15,0.2002769841909463,0.00079142371085037,0.00062276252924691,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,5702577027890589700.0,15,0.19962202013267888,0.00174623772962996,0.00172631135688838,2,3,-0.8,0.75
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,1285926408638267390.0,15,0.05951915862559368,0.00394737558598268,0.0032302630375416,3,3,-0.6000000000000001,0.16666666666666666
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4692690466958798800.0,15,0.19621334466930446,0.00156341880780123,0.00158560404126815,2,3,-0.8,0.5
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,8803618445054126100.0,15,0.20709496513666154,0.00085723391728541,0.00058653800837621,2,3,-0.8,0.75
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,2787618399357031400.0,15,0.05260412418334159,0.00398235761723988,0.00268012399795187,3,3,-0.6000000000000001,0.16666666666666666
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,256029315321952256.0,15,0.05919019305672794,0.00371365022500274,0.00250614246405187,3,3,-0.6000000000000001,0.3333333333333333
consensus,heterogeneous,37,3,3,0.1,0.8,0.2,0.3,4200730711560847400.0,15,0.05631388698572681,0.00398463447186902,0.00325036482318301,3,3,-0.6000000000000001,0.5
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,1841142524168585220.0,15,0.19039147218727162,0.00145539213332559,0.00126865394335968,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,6905470370856337400.0,15,0.1940526536773751,0.00175620892375373,0.00212189826375324,2,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,8636175130330607600.0,15,0.19846151294012299,0.00128608364565234,0.00075606100007408,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4342572612484808700.0,15,0.197981570509365,0.00185357269949731,0.00153368285256258,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,7043372089166577700.0,15,0.20881365003321645,0.00147297058237117,0.00095878545704708,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4477927936947039200.0,15,0.1898955144236999,0.00188646855034063,0.00152747458555739,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,109591146466576384.0,15,0.20092798740594137,0.00083543033460389,0.00079122708764066,2,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,3407647030800275500.0,15,0.19924588403190152,0.00105359857254908,0.00113292531598393,2,3,-0.8,0.25
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,7128893484183252000.0,15,0.1962559409172146,0.00256729118883935,0.00234021769817027,3,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4490502852978390000.0,15,0.176934560214934,0.00295831086404779,0.00221359356782055,3,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4910962305337055200.0,15,0.1981182842001295,0.0013532386264651,0.00162202460701886,2,3,-0.8,0.5
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,997606725876738050.0,15,0.1996780341079631,0.00250118442429559,0.00132012819703328,3,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,2595646474777646100.0,15,0.20455835052395482,0.00108143286167632,0.00054680254943085,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,6872698498072871900.0,15,0.20817599688500332,0.0007282641557225,0.00055393719722555,2,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,22746047218290688.0,15,0.1955559300426587,0.00193437769379148,0.00202721098513788,2,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4286360386944651300.0,15,0.19386190675475054,0.00166033060412928,0.0013610432753207,2,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,1285926408638267390.0,15,0.1951311323078842,0.00108801671069714,0.00076638558676722,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,2787618399357031400.0,15,0.18552281421349737,0.00228293210549687,0.00223726819136514,2,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,256029315321952256.0,15,0.1891308938456583,0.0019959007077743,0.00193453918268918,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,7139002048363152400.0,15,0.21819722937149139,0.00000453989772322,0.0000021667293399,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,1831297316135118850.0,15,0.20091939015694174,0.00234559224794419,0.00115689645187093,3,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,7924300342041792500.0,15,0.20328172582429863,0.00123105888437341,0.00070688728782473,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,4200730711560847400.0,15,0.18693360322462915,0.00249227545178981,0.00186414078642654,3,3,-0.8,0.75
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4692690466958798800.0,15,0.21813541217869492,0.0000130382836104,0.00001164373111545,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,7240713591891685400.0,15,0.21943602746606294,0.00001982021732906,0.00001015537997605,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,115109577693645824.0,15,0.18418300384938918,0.00233082550130144,0.00195585269311471,3,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,8636175130330607600.0,15,0.21761420881608579,0.00001608616382966,0.00000910560927083,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,1841142524168585220.0,15,0.2173221049127526,0.0000098115689145,0.00000590121661396,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.3,0.8,0.0,0.1,360045816003429380.0,15,0.2048353248792505,0.00152980484266101,0.00096324867012442,2,3,-0.8,1.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4398895106259038200.0,15,0.21817533535184933,0.00000698707034718,0.00000401117525273,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,5702577027890589700.0,15,0.21798423748405887,0.00002849950477175,0.00002492422751937,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,6905470370856337400.0,15,0.21764756000435592,0.00001737709942107,0.00002126594037645,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,8803618445054126100.0,15,0.21920890217884736,0.00000601527386675,0.00000341074046675,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,6872698498072871900.0,15,0.21952203416599547,0.00000196086439512,0.00000122539286447,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4342572612484808700.0,15,0.21817182493665221,0.00001873762230182,0.00001792259323647,2,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4477927936947039200.0,15,0.21625589848321525,0.00002485959520886,0.00001452948218587,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,7128893484183252000.0,15,0.21752859874605296,0.00005110773963354,0.00003859465613535,2,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,7043372089166577700.0,15,0.21947073782633264,0.00000911950155139,0.00000527471191862,2,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,109591146466576384.0,15,0.2186670235672259,0.00000441393235868,0.00000336828731387,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,7924300342041792500.0,15,0.21882811851071515,0.0000129077338135,0.00000667272776567,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4910962305337055200.0,15,0.21794476191293538,0.00001612414342427,0.0000204121960985,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,997606725876738050.0,15,0.21786679965389444,0.00004349339668288,0.00002045092989887,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4490502852978390000.0,15,0.21451559808932014,0.00004327249889143,0.00002252457181172,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4286360386944651300.0,15,0.2169066857617119,0.00002109512559889,0.00001539883728216,2,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,3407647030800275500.0,15,0.21848261018786191,0.00000642318692323,0.00000589123489544,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,115109577693645824.0,15,0.21684560917125573,0.00001568132992355,0.00000888175259855,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,2595646474777646100.0,15,0.2188930897791696,0.0000080066024409,0.00000362917784305,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,1285926408638267390.0,15,0.21794028196548285,0.00000684867644394,0.0000031831480565,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,22746047218290688.0,15,0.2170823539404958,0.00003288278907111,0.00003408462258617,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,256029315321952256.0,15,0.21652404072706938,0.00002768331047472,0.000027064411179,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,360045816003429380.0,15,0.21886151135685317,0.00001755546323264,0.00001187122304874,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,1831297316135118850.0,15,0.21787113377701423,0.00004172229950127,0.00001939583644935,1,3,0.09999999999999998,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,2787618399357031400.0,15,0.21540806997385692,0.00003707897375244,0.00003178235626489,1,3,0.09999999999999998,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,5702577027890589700.0,15,0.16596725362519693,0.00053179023969397,0.00035631300184698,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,7139002048363152400.0,15,0.15526694235946037,0.00096408726944615,0.00044456596640636,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,7240713591891685400.0,15,0.17579002000400856,0.00035919139829908,0.00024910388661826,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,1841142524168585220.0,15,0.16627852477772742,0.00064423499010294,0.00029071944939818,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,6905470370856337400.0,15,0.15776787949760435,0.00081936306476309,0.00056654860730127,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4398895106259038200.0,15,0.16366656337240326,0.00106927176534793,0.00048815787290268,1,4,0.0,0.0
consensus,heterogeneous,25,2,2,0.5,0.5,0.6,0.3,4200730711560847400.0,15,0.2167730581345499,0.00002932908924108,0.00001661427650833,1,3,0.09999999999999998,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,7043372089166577700.0,15,0.1642373411066989,0.00054333478923344,0.0003746955574103,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,8636175130330607600.0,15,0.16825525043104445,0.00093782267371267,0.00049727738928831,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,109591146466576384.0,15,0.16973566474884014,0.00071522507458229,0.00044913827644448,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4692690466958798800.0,15,0.16637815289532853,0.00069528811213793,0.00061845513363472,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4342572612484808700.0,15,0.15861592471156238,0.00078818474001479,0.00042394850014149,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,8803618445054126100.0,15,0.17088824065557812,0.00048072645962912,0.00026346830466082,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,1285926408638267390.0,15,0.16791974204578203,0.00071445590653013,0.00032131492505935,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,7128893484183252000.0,15,0.16521383864844655,0.00055426443325047,0.00032799835835457,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4477927936947039200.0,15,0.16479746600548473,0.00083848645060914,0.00054353635956401,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,3407647030800275500.0,15,0.15934992005164192,0.0009168384422628,0.00053758381247743,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4286360386944651300.0,15,0.1642980259495566,0.00095263698231819,0.00053906039082936,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4910962305337055200.0,15,0.1563118050204691,0.00113377422195493,0.00066800917765041,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4490502852978390000.0,15,0.16309472372631484,0.00079177990959417,0.00051275574740668,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,2595646474777646100.0,15,0.16281485130328696,0.00047518608175896,0.00022909885107256,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,6872698498072871900.0,15,0.1679989333254754,0.0004692124456202,0.00027766992805785,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,997606725876738050.0,15,0.16203511667347192,0.00097932157698937,0.00070364786247996,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,115109577693645824.0,15,0.1450217321443595,0.00123895983257951,0.0007143652127126,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,1831297316135118850.0,15,0.16558764940416426,0.00079281683861797,0.00073139260707547,2,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,7924300342041792500.0,15,0.16715108939179069,0.0007889418552872,0.00050083894760483,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,22746047218290688.0,15,0.17103290153449496,0.00050717249581629,0.00036592255352773,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,2787618399357031400.0,15,0.15802866163101117,0.00094082551418057,0.00074309134070798,1,4,0.0,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,360045816003429380.0,15,0.17009071660153008,0.00051797280912431,0.00031735094512025,1,4,0.0,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,109591146466576384.0,15,0.10833769031065321,0.00000029610293903,0.00000014420136746,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,8636175130330607600.0,15,0.1080939228703551,0.00000067824551803,0.00000033669370235,1,3,-0.6,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,256029315321952256.0,15,0.16911601201114188,0.00088811877593796,0.0005930248089824,1,4,0.0,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,7043372089166577700.0,15,0.10851781685818174,0.00000021188366138,0.00000017501637505,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,7139002048363152400.0,15,0.10844234215641099,0.00000046791130646,0.00000021578525232,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,7240713591891685400.0,15,0.10860457613880778,0.00000010293869545,0.00000006051822117,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4342572612484808700.0,15,0.10840644593910231,0.00000021618715771,0.00000010531968558,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,1841142524168585220.0,15,0.108308815090563,0.00000031766595784,0.00000014436431043,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,8803618445054126100.0,15,0.1087920904091138,0.00000005147056568,0.00000003948665161,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4477927936947039200.0,15,0.10838583767572949,0.00000029878891686,0.00000025701198784,1,3,-0.6,0.0
consensus,heterogeneous,42,2,2,0.2,0.6,0.6,0.3,4200730711560847400.0,15,0.15064169734371408,0.00125258483709825,0.00072860123179148,2,4,0.0,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,7128893484183252000.0,15,0.10841925442397196,0.0000002346305464,0.00000015337327339,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4398895106259038200.0,15,0.1172703763497755,0.00000041802985241,0.00000019102184952,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4692690466958798800.0,15,0.10859435274559548,0.00000038632290091,0.00000033017871405,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,5702577027890589700.0,15,0.10858240132866989,0.00000019934213662,0.00000010258481619,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4910962305337055200.0,15,0.10797855420350469,0.00000067955824794,0.00000046713128849,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,6872698498072871900.0,15,0.108630379149252,0.00000010306782478,0.00000007708958844,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,6905470370856337400.0,15,0.10845152172876751,0.00000038533116195,0.00000038648709362,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4286360386944651300.0,15,0.10801835318034625,0.00000071143479527,0.00000032737202283,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,997606725876738050.0,15,0.10826830812172131,0.00000054738490137,0.00000040980062102,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4490502852978390000.0,15,0.10829995261754197,0.00000027397214548,0.00000018205427121,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,3407647030800275500.0,15,0.10829522645044273,0.00000033228838568,0.0000001530065026,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,22746047218290688.0,15,0.10847702204737178,0.00000086841031963,0.0000005190045556,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,2595646474777646100.0,15,0.10860554329128977,0.00000009948233097,0.00000005961837987,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,7924300342041792500.0,15,0.10800487495970398,0.00000088702597758,0.0000004229896762,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,115109577693645824.0,15,0.10802720384029596,0.00000071204730171,0.00000045585157589,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,1831297316135118850.0,15,0.10830027243761914,0.00000060213874439,0.00000048924527938,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,1285926408638267390.0,15,0.10806562838220943,0.00000055927472328,0.00000038494909788,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,360045816003429380.0,15,0.10840142027103364,0.00000028485322609,0.00000017965059652,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,256029315321952256.0,15,0.10820815589616542,0.00000038559927275,0.00000022378010467,1,3,-0.6,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,4200730711560847400.0,15,0.1081300761416534,0.00000078607945473,0.00000054627483352,1,3,-0.6,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,8636175130330607600.0,15,0.07802931395029906,0.0004686107672887,0.00034382059778421,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,7240713591891685400.0,15,0.07487345060089085,0.00047571513434561,0.00028574835123216,2,3,-0.09999999999999998,0.0
consensus,heterogeneous,10,2,2,0.5,0.6,0.0,0.2,2787618399357031400.0,15,0.10832735116612485,0.00000031419945324,0.0000001490154544,1,3,-0.6,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,6905470370856337400.0,15,0.07421291383547013,0.00043965321169724,0.00025214201326717,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,5702577027890589700.0,15,0.07726283682612874,0.00047622324475001,0.00030324956062559,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,7139002048363152400.0,15,0.0761203593862169,0.00045400086778726,0.00029647356879436,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,1841142524168585220.0,15,0.07612182869341612,0.00053639435486922,0.00030175681859681,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4398895106259038200.0,15,0.0728097781131162,0.00046235229944745,0.00025277827708972,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,109591146466576384.0,15,0.0805439483746234,0.0004538711243738,0.0003988908274133,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4692690466958798800.0,15,0.07568814194940317,0.00044673801303362,0.00029995086639025,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4477927936947039200.0,15,0.07830202439138632,0.00048128295380006,0.0003199730003308,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,7924300342041792500.0,15,0.07436736612265334,0.00051042131911455,0.0002889351858561,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,8803618445054126100.0,15,0.07040453522579537,0.00060368818317899,0.00035482529794348,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,7043372089166577700.0,15,0.07756417082641952,0.0005304983446371,0.00035521610750784,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,6872698498072871900.0,15,0.07158616004576555,0.00044546712888011,0.00025664371165702,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,7128893484183252000.0,15,0.07895482639557007,0.00038174669413167,0.0003426399794044,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4342572612484808700.0,15,0.08003029691990242,0.00040414518330484,0.00034037804516269,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,1285926408638267390.0,15,0.06773816587058033,0.00064465845007183,0.00041193747361628,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4286360386944651300.0,15,0.08061192709505147,0.00057594524412533,0.00042485589445082,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,997606725876738050.0,15,0.0772999762493123,0.00038123980362738,0.00027621192289562,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,2787618399357031400.0,15,0.08006360427813314,0.00051115886370569,0.00036746433489043,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4490502852978390000.0,15,0.07751802755321825,0.0005751359124301,0.00032181008757979,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,2595646474777646100.0,15,0.07639647893292918,0.00050804261743055,0.0003391962684888,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,3407647030800275500.0,15,0.08058379257561675,0.00045146663994569,0.00040495788676125,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4910962305337055200.0,15,0.07795413198377854,0.00038918584784384,0.00032605714046667,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,22746047218290688.0,15,0.07738657219663948,0.00043490124495883,0.00028895282038528,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,115109577693645824.0,15,0.07672101161371583,0.00045460608897206,0.0002908292168295,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,1831297316135118850.0,15,0.07546043843734353,0.00052256764774256,0.00029665145066144,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,256029315321952256.0,15,0.07752772773282203,0.0003983420590393,0.00029535634054577,2,3,-0.09999999999999998,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,360045816003429380.0,15,0.07809788740824955,0.00056996572648568,0.00035302593836932,2,3,-0.09999999999999998,0.0
consensus,heterogeneous,37,3,3,0.5,0.4,0.8,0.2,7240713591891685400.0,15,0.10222598601422805,0.00048608270270504,0.00047860949448539,1,3,0.4,0.0
consensus,homogeneous,50,0,6,0.1,0.6,0.5,0.1,4200730711560847400.0,15,0.07522706181395172,0.000507962100912,0.00028573466806753,2,3,-0.09999999999999998,0.0
